county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Hawaii,02-05,US Senator,,D,"GILLESPIE, Michael D.",4,2,3,9
County of Hawaii,02-05,US Senator,,D,"GIMBERNAT, Antonio",2,2,1,5
County of Hawaii,02-05,US Senator,,D,"HIRONO, Mazie",621,192,371,1184
County of Hawaii,02-05,US Senator,,D,"REYES, Arturo Pacheco (Art)",4,0,2,6
County of Hawaii,02-05,US Representative,2,R,"CROWLEY, Kawika",25,8,10,43
County of Hawaii,02-05,US Representative,2,R,"DiGERONIMO, Matthew",12,4,10,26
County of Hawaii,02-05,US Representative,2,D,"DEL CASTILLO, Rafael",0,1,0,1
County of Hawaii,02-05,US Representative,2,D,"GABBARD, Tulsi",382,154,355,891
County of Hawaii,02-05,US Representative,2,D,"HANNEMANN, Mufi",440,137,203,780
County of Hawaii,02-05,US Representative,2,D,"KIA'AINA, Esther",41,12,13,66
County of Hawaii,02-05,US Representative,2,D,"MARX, Bob",38,12,29,79
County of Hawaii,02-05,US Representative,2,D,"SHIRATORI, Miles",7,2,4,13
County of Hawaii,02-05,State Senate,1,D,"IKEDA, Donald",433,128,258,819
County of Hawaii,02-05,State Senate,1,D,"KAHELE, Gilbert",451,184,328,963
County of Hawaii,02-05,State Representative,2,D,"TSUJI, Clift",772,275,542,1589
County of Hawaii,03-01,US Senator,,R,"CARROLL, John",6,1,5,12
County of Hawaii,03-01,US Senator,,R,"COLLINS, Charles Augustine",0,0,1,1
County of Hawaii,03-01,US Senator,,R,"LINGLE, Linda",53,22,66,141
County of Hawaii,03-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,03-01,US Senator,,R,"ROCO, John P.",0,0,3,3
County of Hawaii,03-01,US Senator,,N,"BEASLEY, Heath",1,0,2,3
County of Hawaii,03-01,US Senator,,D,"CASE, Ed",306,96,265,667
County of Hawaii,03-01,US Senator,,D,"GILLESPIE, Michael D.",2,1,4,7
County of Hawaii,03-01,US Senator,,D,"GIMBERNAT, Antonio",0,0,1,1
County of Hawaii,03-01,US Senator,,D,"HIRONO, Mazie",535,172,499,1206
County of Hawaii,03-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,1,6,9
County of Hawaii,03-01,US Representative,2,R,"CROWLEY, Kawika",36,9,46,91
County of Hawaii,03-01,US Representative,2,R,"DiGERONIMO, Matthew",9,4,12,25
County of Hawaii,03-01,US Representative,2,D,"DEL CASTILLO, Rafael",1,1,1,3
County of Hawaii,03-01,US Representative,2,D,"GABBARD, Tulsi",362,114,457,933
County of Hawaii,03-01,US Representative,2,D,"HANNEMANN, Mufi",409,113,247,769
County of Hawaii,03-01,US Representative,2,D,"KIA'AINA, Esther",31,17,27,75
County of Hawaii,03-01,US Representative,2,D,"MARX, Bob",43,27,39,109
County of Hawaii,03-01,US Representative,2,D,"SHIRATORI, Miles",4,0,1,5
County of Hawaii,03-01,State Senate,1,D,"IKEDA, Donald",364,105,296,765
County of Hawaii,03-01,State Senate,1,D,"KAHELE, Gilbert",469,159,465,1093
County of Hawaii,03-01,State Representative,3,R,"HAPAI, Marlene (Nachbar)",42,16,58,116
County of Hawaii,03-01,State Representative,3,L,"FOGEL, Frederick F.",0,0,1,1
County of Hawaii,03-01,State Representative,3,D,"ONISHI, Richard H.K.",655,202,580,1437
County of Hawaii,03-01,State Representative,3,D,"SMART, Brittany",164,61,172,397
County of Hawaii,03-02,US Senator,,R,"CARROLL, John",1,0,0,1
County of Hawaii,03-02,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
County of Hawaii,03-02,US Senator,,R,"LINGLE, Linda",10,1,0,11
County of Hawaii,03-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,03-02,US Senator,,R,"ROCO, John P.",0,0,0,0
County of Hawaii,03-02,US Senator,,N,"BEASLEY, Heath",0,0,0,0
County of Hawaii,03-02,US Senator,,D,"CASE, Ed",52,10,0,62
County of Hawaii,03-02,US Senator,,D,"GILLESPIE, Michael D.",1,0,0,1
County of Hawaii,03-02,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
County of Hawaii,03-02,US Senator,,D,"HIRONO, Mazie",126,11,0,137
County of Hawaii,03-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
County of Hawaii,03-02,US Representative,2,R,"CROWLEY, Kawika",4,1,0,5
County of Hawaii,03-02,US Representative,2,R,"DiGERONIMO, Matthew",4,0,0,4
County of Hawaii,03-02,US Representative,2,D,"DEL CASTILLO, Rafael",0,0,0,0
County of Hawaii,03-02,US Representative,2,D,"GABBARD, Tulsi",82,6,0,88
County of Hawaii,03-02,US Representative,2,D,"HANNEMANN, Mufi",79,9,0,88
County of Hawaii,03-02,US Representative,2,D,"KIA'AINA, Esther",8,1,0,9
County of Hawaii,03-02,US Representative,2,D,"MARX, Bob",7,4,0,11
County of Hawaii,03-02,US Representative,2,D,"SHIRATORI, Miles",2,0,0,2
County of Hawaii,03-02,State Senate,2,R,"SMITH, Daryl Lee",6,1,0,7
County of Hawaii,03-02,State Senate,2,D,"HERKES, Bob",76,11,0,87
County of Hawaii,03-02,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",43,2,0,45
County of Hawaii,03-02,State Senate,2,D,"RUDERMAN, Russell E.",24,5,0,29
County of Hawaii,03-02,State Senate,2,D,"SAFARIK, Gary S.",25,2,0,27
County of Hawaii,03-02,State Representative,3,R,"HAPAI, Marlene (Nachbar)",10,1,0,11
County of Hawaii,03-02,State Representative,3,L,"FOGEL, Frederick F.",0,0,0,0
County of Hawaii,03-02,State Representative,3,D,"ONISHI, Richard H.K.",124,17,0,141
County of Hawaii,03-02,State Representative,3,D,"SMART, Brittany",48,3,0,51
County of Hawaii,03-03,US Senator,,R,"CARROLL, John",0,0,0,0
County of Hawaii,03-03,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
County of Hawaii,03-03,US Senator,,R,"LINGLE, Linda",9,0,0,9
County of Hawaii,03-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,03-03,US Senator,,R,"ROCO, John P.",1,0,0,1
County of Hawaii,03-03,US Senator,,N,"BEASLEY, Heath",0,0,0,0
County of Hawaii,03-03,US Senator,,D,"CASE, Ed",27,1,0,28
County of Hawaii,03-03,US Senator,,D,"GILLESPIE, Michael D.",1,0,0,1
County of Hawaii,03-03,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
County of Hawaii,03-03,US Senator,,D,"HIRONO, Mazie",28,0,0,28
County of Hawaii,03-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
County of Hawaii,03-03,US Representative,2,R,"CROWLEY, Kawika",6,0,0,6
County of Hawaii,03-03,US Representative,2,R,"DiGERONIMO, Matthew",3,0,0,3
County of Hawaii,03-03,US Representative,2,D,"DEL CASTILLO, Rafael",0,0,0,0
County of Hawaii,03-03,US Representative,2,D,"GABBARD, Tulsi",23,0,0,23
County of Hawaii,03-03,US Representative,2,D,"HANNEMANN, Mufi",22,1,0,23
County of Hawaii,03-03,US Representative,2,D,"KIA'AINA, Esther",6,0,0,6
County of Hawaii,03-03,US Representative,2,D,"MARX, Bob",4,0,0,4
County of Hawaii,03-03,US Representative,2,D,"SHIRATORI, Miles",1,0,0,1
County of Hawaii,03-03,State Senate,2,R,"SMITH, Daryl Lee",6,0,0,6
County of Hawaii,03-03,State Senate,2,D,"HERKES, Bob",15,1,0,16
County of Hawaii,03-03,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",17,0,0,17
County of Hawaii,03-03,State Senate,2,D,"RUDERMAN, Russell E.",5,0,0,5
County of Hawaii,03-03,State Senate,2,D,"SAFARIK, Gary S.",18,0,0,18
County of Hawaii,03-03,State Representative,3,R,"HAPAI, Marlene (Nachbar)",8,0,0,8
County of Hawaii,03-03,State Representative,3,L,"FOGEL, Frederick F.",0,0,0,0
County of Hawaii,03-03,State Representative,3,D,"ONISHI, Richard H.K.",37,1,0,38
County of Hawaii,03-03,State Representative,3,D,"SMART, Brittany",16,0,0,16
County of Hawaii,03-04,US Senator,,R,"CARROLL, John",3,2,12,17
County of Hawaii,03-04,US Senator,,R,"COLLINS, Charles Augustine",0,1,0,1
County of Hawaii,03-04,US Senator,,R,"LINGLE, Linda",76,23,93,192
County of Hawaii,03-04,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,03-04,US Senator,,R,"ROCO, John P.",2,0,0,2
County of Hawaii,03-04,US Senator,,N,"BEASLEY, Heath",2,0,3,5
County of Hawaii,03-04,US Senator,,D,"CASE, Ed",188,77,303,568
County of Hawaii,03-04,US Senator,,D,"GILLESPIE, Michael D.",6,3,5,14
County of Hawaii,03-04,US Senator,,D,"GIMBERNAT, Antonio",4,1,2,7
County of Hawaii,03-04,US Senator,,D,"HIRONO, Mazie",383,156,511,1050
County of Hawaii,03-04,US Senator,,D,"REYES, Arturo Pacheco (Art)",6,2,3,11
County of Hawaii,03-04,US Representative,2,R,"CROWLEY, Kawika",42,14,54,110
County of Hawaii,03-04,US Representative,2,R,"DiGERONIMO, Matthew",18,7,30,55
County of Hawaii,03-04,US Representative,2,D,"DEL CASTILLO, Rafael",1,1,2,4
County of Hawaii,03-04,US Representative,2,D,"GABBARD, Tulsi",309,134,515,958
County of Hawaii,03-04,US Representative,2,D,"HANNEMANN, Mufi",190,62,188,440
County of Hawaii,03-04,US Representative,2,D,"KIA'AINA, Esther",29,13,49,91
County of Hawaii,03-04,US Representative,2,D,"MARX, Bob",57,33,75,165
County of Hawaii,03-04,US Representative,2,D,"SHIRATORI, Miles",4,0,1,5
County of Hawaii,03-04,State Senate,2,R,"SMITH, Daryl Lee",58,20,66,144
County of Hawaii,03-04,State Senate,2,D,"HERKES, Bob",234,86,261,581
County of Hawaii,03-04,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",82,38,134,254
County of Hawaii,03-04,State Senate,2,D,"RUDERMAN, Russell E.",164,83,294,541
County of Hawaii,03-04,State Senate,2,D,"SAFARIK, Gary S.",77,29,108,214
County of Hawaii,03-04,State Representative,3,R,"HAPAI, Marlene (Nachbar)",62,22,93,177
County of Hawaii,03-04,State Representative,3,L,"FOGEL, Frederick F.",3,1,3,7
County of Hawaii,03-04,State Representative,3,D,"ONISHI, Richard H.K.",287,104,379,770
County of Hawaii,03-04,State Representative,3,D,"SMART, Brittany",276,132,414,822
County of Hawaii,03-05,US Senator,,R,"CARROLL, John",5,1,3,9
County of Hawaii,03-05,US Senator,,R,"COLLINS, Charles Augustine",0,0,3,3
County of Hawaii,03-05,US Senator,,R,"LINGLE, Linda",33,19,55,107
County of Hawaii,03-05,US Senator,,R,"PIRKOWSKI, Eddie",0,0,1,1
County of Hawaii,03-05,US Senator,,R,"ROCO, John P.",5,0,4,9
County of Hawaii,03-05,US Senator,,N,"BEASLEY, Heath",0,1,1,2
County of Hawaii,03-05,US Senator,,D,"CASE, Ed",71,36,141,248
County of Hawaii,03-05,US Senator,,D,"GILLESPIE, Michael D.",2,0,12,14
County of Hawaii,03-05,US Senator,,D,"GIMBERNAT, Antonio",1,0,1,2
County of Hawaii,03-05,US Senator,,D,"HIRONO, Mazie",172,58,303,533
County of Hawaii,03-05,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,2,4,8
County of Hawaii,03-05,US Representative,2,R,"CROWLEY, Kawika",28,10,46,84
County of Hawaii,03-05,US Representative,2,R,"DiGERONIMO, Matthew",5,10,12,27
County of Hawaii,03-05,US Representative,2,D,"DEL CASTILLO, Rafael",1,0,2,3
County of Hawaii,03-05,US Representative,2,D,"GABBARD, Tulsi",140,52,291,483
County of Hawaii,03-05,US Representative,2,D,"HANNEMANN, Mufi",74,26,113,213
County of Hawaii,03-05,US Representative,2,D,"KIA'AINA, Esther",10,11,20,41
County of Hawaii,03-05,US Representative,2,D,"MARX, Bob",24,7,35,66
County of Hawaii,03-05,US Representative,2,D,"SHIRATORI, Miles",2,0,4,6
County of Hawaii,03-05,State Senate,2,R,"SMITH, Daryl Lee",32,17,57,106
County of Hawaii,03-05,State Senate,2,D,"HERKES, Bob",100,46,175,321
County of Hawaii,03-05,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",49,16,84,149
County of Hawaii,03-05,State Senate,2,D,"RUDERMAN, Russell E.",63,21,134,218
County of Hawaii,03-05,State Senate,2,D,"SAFARIK, Gary S.",30,10,56,96
County of Hawaii,03-05,State Representative,3,R,"HAPAI, Marlene (Nachbar)",37,19,55,111
County of Hawaii,03-05,State Representative,3,L,"FOGEL, Frederick F.",1,0,2,3
County of Hawaii,03-05,State Representative,3,D,"ONISHI, Richard H.K.",130,51,220,401
County of Hawaii,03-05,State Representative,3,D,"SMART, Brittany",108,42,229,379
County of Hawaii,03-06,US Senator,,R,"CARROLL, John",1,1,2,4
County of Hawaii,03-06,US Senator,,R,"COLLINS, Charles Augustine",1,0,1,2
County of Hawaii,03-06,US Senator,,R,"LINGLE, Linda",29,10,60,99
County of Hawaii,03-06,US Senator,,R,"PIRKOWSKI, Eddie",0,1,2,3
County of Hawaii,03-06,US Senator,,R,"ROCO, John P.",0,0,0,0
County of Hawaii,03-06,US Senator,,N,"BEASLEY, Heath",1,1,1,3
County of Hawaii,03-06,US Senator,,D,"CASE, Ed",90,33,174,297
County of Hawaii,03-06,US Senator,,D,"GILLESPIE, Michael D.",1,0,0,1
County of Hawaii,03-06,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
County of Hawaii,03-06,US Senator,,D,"HIRONO, Mazie",175,51,248,474
County of Hawaii,03-06,US Senator,,D,"REYES, Arturo Pacheco (Art)",1,0,8,9
County of Hawaii,03-06,US Representative,2,R,"CROWLEY, Kawika",15,8,38,61
County of Hawaii,03-06,US Representative,2,R,"DiGERONIMO, Matthew",10,3,19,32
County of Hawaii,03-06,US Representative,2,D,"DEL CASTILLO, Rafael",3,0,1,4
County of Hawaii,03-06,US Representative,2,D,"GABBARD, Tulsi",161,50,266,477
County of Hawaii,03-06,US Representative,2,D,"HANNEMANN, Mufi",55,20,75,150
County of Hawaii,03-06,US Representative,2,D,"KIA'AINA, Esther",30,11,35,76
County of Hawaii,03-06,US Representative,2,D,"MARX, Bob",17,5,47,69
County of Hawaii,03-06,US Representative,2,D,"SHIRATORI, Miles",1,0,3,4
County of Hawaii,03-06,State Senate,2,R,"SMITH, Daryl Lee",23,10,55,88
County of Hawaii,03-06,State Senate,2,D,"HERKES, Bob",121,32,181,334
County of Hawaii,03-06,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",27,12,38,77
County of Hawaii,03-06,State Senate,2,D,"RUDERMAN, Russell E.",93,35,184,312
County of Hawaii,03-06,State Senate,2,D,"SAFARIK, Gary S.",14,5,19,38
County of Hawaii,03-06,State Representative,3,R,"HAPAI, Marlene (Nachbar)",24,10,52,86
County of Hawaii,03-06,State Representative,3,L,"FOGEL, Frederick F.",0,0,6,6
County of Hawaii,03-06,State Representative,3,D,"ONISHI, Richard H.K.",97,40,127,264
County of Hawaii,03-06,State Representative,3,D,"SMART, Brittany",159,43,288,490
County of Hawaii,03-07,US Senator,,R,"CARROLL, John",0,0,0,0
County of Hawaii,03-07,US Senator,,R,"COLLINS, Charles Augustine",0,0,1,1
County of Hawaii,03-07,US Senator,,R,"LINGLE, Linda",2,0,11,13
County of Hawaii,03-07,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,03-07,US Senator,,R,"ROCO, John P.",0,0,0,0
County of Hawaii,03-07,US Senator,,N,"BEASLEY, Heath",0,0,0,0
County of Hawaii,03-07,US Senator,,D,"CASE, Ed",50,3,47,100
County of Hawaii,03-07,US Senator,,D,"GILLESPIE, Michael D.",0,0,0,0
County of Hawaii,03-07,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
County of Hawaii,03-07,US Senator,,D,"HIRONO, Mazie",109,9,157,275
County of Hawaii,03-07,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
County of Hawaii,03-07,US Representative,2,R,"CROWLEY, Kawika",1,0,6,7
County of Hawaii,03-07,US Representative,2,R,"DiGERONIMO, Matthew",0,0,5,5
County of Hawaii,03-07,US Representative,2,D,"DEL CASTILLO, Rafael",1,0,1,2
County of Hawaii,03-07,US Representative,2,D,"GABBARD, Tulsi",53,5,79,137
County of Hawaii,03-07,US Representative,2,D,"HANNEMANN, Mufi",90,3,108,201
County of Hawaii,03-07,US Representative,2,D,"KIA'AINA, Esther",5,4,11,20
County of Hawaii,03-07,US Representative,2,D,"MARX, Bob",8,0,5,13
County of Hawaii,03-07,US Representative,2,D,"SHIRATORI, Miles",0,0,0,0
County of Hawaii,03-07,State Senate,2,R,"SMITH, Daryl Lee",1,0,12,13
County of Hawaii,03-07,State Senate,2,D,"HERKES, Bob",118,7,160,285
County of Hawaii,03-07,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",17,2,20,39
County of Hawaii,03-07,State Senate,2,D,"RUDERMAN, Russell E.",7,1,14,22
County of Hawaii,03-07,State Senate,2,D,"SAFARIK, Gary S.",14,1,8,23
County of Hawaii,03-07,State Representative,3,R,"HAPAI, Marlene (Nachbar)",2,0,10,12
County of Hawaii,03-07,State Representative,3,L,"FOGEL, Frederick F.",0,0,0,0
County of Hawaii,03-07,State Representative,3,D,"ONISHI, Richard H.K.",110,7,130,247
County of Hawaii,03-07,State Representative,3,D,"SMART, Brittany",39,5,61,105
County of Hawaii,04-01,US Senator,,R,"CARROLL, John",10,2,15,27
County of Hawaii,04-01,US Senator,,R,"COLLINS, Charles Augustine",1,1,0,2
County of Hawaii,04-01,US Senator,,R,"LINGLE, Linda",115,27,153,295
County of Hawaii,04-01,US Senator,,R,"PIRKOWSKI, Eddie",1,0,2,3
County of Hawaii,04-01,US Senator,,R,"ROCO, John P.",1,0,5,6
County of Hawaii,04-01,US Senator,,N,"BEASLEY, Heath",5,0,16,21
County of Hawaii,04-01,US Senator,,D,"CASE, Ed",191,103,402,696
County of Hawaii,04-01,US Senator,,D,"GILLESPIE, Michael D.",4,0,5,9
County of Hawaii,04-01,US Senator,,D,"GIMBERNAT, Antonio",0,0,3,3
County of Hawaii,04-01,US Senator,,D,"HIRONO, Mazie",398,122,683,1203
County of Hawaii,04-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",3,2,7,12
County of Hawaii,04-01,US Representative,2,R,"CROWLEY, Kawika",48,16,90,154
County of Hawaii,04-01,US Representative,2,R,"DiGERONIMO, Matthew",50,9,51,110
County of Hawaii,04-01,US Representative,2,D,"DEL CASTILLO, Rafael",3,0,2,5
County of Hawaii,04-01,US Representative,2,D,"GABBARD, Tulsi",313,108,711,1132
County of Hawaii,04-01,US Representative,2,D,"HANNEMANN, Mufi",161,65,214,440
County of Hawaii,04-01,US Representative,2,D,"KIA'AINA, Esther",40,18,65,123
County of Hawaii,04-01,US Representative,2,D,"MARX, Bob",79,35,103,217
County of Hawaii,04-01,US Representative,2,D,"SHIRATORI, Miles",1,1,1,3
County of Hawaii,04-01,State Senate,2,R,"SMITH, Daryl Lee",98,23,125,246
County of Hawaii,04-01,State Senate,2,D,"HERKES, Bob",156,70,250,476
County of Hawaii,04-01,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",72,27,160,259
County of Hawaii,04-01,State Senate,2,D,"RUDERMAN, Russell E.",242,77,464,783
County of Hawaii,04-01,State Senate,2,D,"SAFARIK, Gary S.",108,47,201,356
County of Hawaii,04-01,State Representative,4,N,"CERMELJ, Hope Louise",3,0,11,14
County of Hawaii,04-01,State Representative,4,N,"STEPHENS, Moke",2,1,14,17
County of Hawaii,04-01,State Representative,4,D,"HANOHANO, Faye P.",428,158,801,1387
County of Hawaii,04-02,US Senator,,R,"CARROLL, John",4,2,7,13
County of Hawaii,04-02,US Senator,,R,"COLLINS, Charles Augustine",2,0,1,3
County of Hawaii,04-02,US Senator,,R,"LINGLE, Linda",74,15,109,198
County of Hawaii,04-02,US Senator,,R,"PIRKOWSKI, Eddie",1,1,1,3
County of Hawaii,04-02,US Senator,,R,"ROCO, John P.",3,1,3,7
County of Hawaii,04-02,US Senator,,N,"BEASLEY, Heath",5,1,6,12
County of Hawaii,04-02,US Senator,,D,"CASE, Ed",174,57,323,554
County of Hawaii,04-02,US Senator,,D,"GILLESPIE, Michael D.",7,1,11,19
County of Hawaii,04-02,US Senator,,D,"GIMBERNAT, Antonio",0,5,8,13
County of Hawaii,04-02,US Senator,,D,"HIRONO, Mazie",368,119,658,1145
County of Hawaii,04-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",4,3,8,15
County of Hawaii,04-02,US Representative,2,R,"CROWLEY, Kawika",30,9,69,108
County of Hawaii,04-02,US Representative,2,R,"DiGERONIMO, Matthew",32,8,30,70
County of Hawaii,04-02,US Representative,2,D,"DEL CASTILLO, Rafael",1,1,5,7
County of Hawaii,04-02,US Representative,2,D,"GABBARD, Tulsi",295,98,672,1065
County of Hawaii,04-02,US Representative,2,D,"HANNEMANN, Mufi",130,34,183,347
County of Hawaii,04-02,US Representative,2,D,"KIA'AINA, Esther",40,25,44,109
County of Hawaii,04-02,US Representative,2,D,"MARX, Bob",84,29,98,211
County of Hawaii,04-02,US Representative,2,D,"SHIRATORI, Miles",3,1,5,9
County of Hawaii,04-02,State Senate,2,R,"SMITH, Daryl Lee",64,16,87,167
County of Hawaii,04-02,State Senate,2,D,"HERKES, Bob",157,56,229,442
County of Hawaii,04-02,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",78,19,135,232
County of Hawaii,04-02,State Senate,2,D,"RUDERMAN, Russell E.",218,81,466,765
County of Hawaii,04-02,State Senate,2,D,"SAFARIK, Gary S.",75,31,160,266
County of Hawaii,04-02,State Representative,4,N,"CERMELJ, Hope Louise",3,1,8,12
County of Hawaii,04-02,State Representative,4,N,"STEPHENS, Moke",4,0,2,6
County of Hawaii,04-02,State Representative,4,D,"HANOHANO, Faye P.",419,135,753,1307
County of Hawaii,04-03,US Senator,,R,"CARROLL, John",1,0,4,5
County of Hawaii,04-03,US Senator,,R,"COLLINS, Charles Augustine",1,0,1,2
County of Hawaii,04-03,US Senator,,R,"LINGLE, Linda",25,15,45,85
County of Hawaii,04-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,04-03,US Senator,,R,"ROCO, John P.",0,0,0,0
County of Hawaii,04-03,US Senator,,N,"BEASLEY, Heath",6,1,5,12
County of Hawaii,04-03,US Senator,,D,"CASE, Ed",83,31,134,248
County of Hawaii,04-03,US Senator,,D,"GILLESPIE, Michael D.",3,1,8,12
County of Hawaii,04-03,US Senator,,D,"GIMBERNAT, Antonio",4,0,1,5
County of Hawaii,04-03,US Senator,,D,"HIRONO, Mazie",193,104,388,685
County of Hawaii,04-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,1,10,13
County of Hawaii,04-03,US Representative,2,R,"CROWLEY, Kawika",13,10,22,45
County of Hawaii,04-03,US Representative,2,R,"DiGERONIMO, Matthew",6,1,16,23
County of Hawaii,04-03,US Representative,2,D,"DEL CASTILLO, Rafael",1,0,3,4
County of Hawaii,04-03,US Representative,2,D,"GABBARD, Tulsi",163,75,356,594
County of Hawaii,04-03,US Representative,2,D,"HANNEMANN, Mufi",70,29,78,177
County of Hawaii,04-03,US Representative,2,D,"KIA'AINA, Esther",17,10,26,53
County of Hawaii,04-03,US Representative,2,D,"MARX, Bob",29,19,79,127
County of Hawaii,04-03,US Representative,2,D,"SHIRATORI, Miles",3,2,1,6
County of Hawaii,04-03,State Senate,2,R,"SMITH, Daryl Lee",17,12,37,66
County of Hawaii,04-03,State Senate,2,D,"HERKES, Bob",80,30,104,214
County of Hawaii,04-03,State Senate,2,D,"KA'EHU'AE'A, Wendell J.",45,28,82,155
County of Hawaii,04-03,State Senate,2,D,"RUDERMAN, Russell E.",104,64,263,431
County of Hawaii,04-03,State Senate,2,D,"SAFARIK, Gary S.",50,12,92,154
County of Hawaii,04-03,State Representative,4,N,"CERMELJ, Hope Louise",4,1,4,9
County of Hawaii,04-03,State Representative,4,N,"STEPHENS, Moke",3,0,6,9
County of Hawaii,04-03,State Representative,4,D,"HANOHANO, Faye P.",204,102,373,679
County of Hawaii,05-01,US Senator,,R,"CARROLL, John",3,1,5,9
