county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,31-02,Governor,,D,"REYES, Arturo P. (Art)",0,0,3,3
City & County of Honolulu,31-02,Governor,,D,"SHIRATORI, Miles",0,0,10,10
City & County of Honolulu,31-02,Governor,,D,"TANABE, Van K.",0,0,9,9
City & County of Honolulu,31-02,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
City & County of Honolulu,31-02,Governor,,N,"CLAPES, Tony",0,0,0,0
City & County of Honolulu,31-02,Governor,,N,"MANNER, Paul",0,0,1,1
City & County of Honolulu,31-02,Governor,,N,"POLLARD, Thomas (Tom)",0,0,1,1
City & County of Honolulu,31-02,Governor,,R,"AIONA, Duke",0,0,168,168
City & County of Honolulu,31-02,Governor,,R,"CARROLL, John S.",0,0,6,6
City & County of Honolulu,31-02,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,53,53
City & County of Honolulu,31-02,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,182,182
City & County of Honolulu,31-02,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,7,7
City & County of Honolulu,31-02,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,39,39
City & County of Honolulu,31-02,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,25,25
City & County of Honolulu,31-02,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,422,422
City & County of Honolulu,31-02,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,261,261
City & County of Honolulu,31-02,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
City & County of Honolulu,31-02,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,2,2
City & County of Honolulu,31-02,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,111,111
City & County of Honolulu,31-02,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,42,42
City & County of Honolulu,31-02,State Senator,15,D,"WAKAI, Glenn",0,0,807,807
City & County of Honolulu,31-02,State Senator,15,R,"PASCUA, Ben",0,0,120,120
City & County of Honolulu,31-02,State Representative,31,D,"ICHIYAMA, Linda E.",0,0,614,614
City & County of Honolulu,31-02,State Representative,31,D,"LUM HO, Sharon",0,0,102,102
City & County of Honolulu,31-02,State Representative,31,D,"ROCKWELL, P. Rocky",0,0,105,105
City & County of Honolulu,31-02,State Representative,31,D,"TOYOMURA, Ryan",0,0,167,167
City & County of Honolulu,31-02,State Representative,31,R,"SHIMIZU, Garner Musashi",0,0,129,129
City & County of Honolulu,31-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,1263,1263
City & County of Honolulu,31-03,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
City & County of Honolulu,31-03,Straight Party,,,GREEN PARTY (G),0,0,2,2
City & County of Honolulu,31-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,31-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,4,4
City & County of Honolulu,31-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,193,193
City & County of Honolulu,31-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,2,2
City & County of Honolulu,31-03,US Senator,,G,"BREWER, Jim",0,0,1,1
City & County of Honolulu,31-03,US Senator,,D,"INOUYE, Daniel K.",0,0,1064,1064
City & County of Honolulu,31-03,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,139,139
City & County of Honolulu,31-03,US Senator,,N,"JARRETT, Jeff",0,0,3,3
City & County of Honolulu,31-03,US Senator,,R,"CAVASSO, Cam",0,0,88,88
City & County of Honolulu,31-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,21,21
City & County of Honolulu,31-03,US Senator,,R,"ROCO, John",0,0,37,37
City & County of Honolulu,31-03,US Representative,1,D,"DEL CASTILLO, Rafael (Del)",0,0,219,219
City & County of Honolulu,31-03,US Representative,1,D,"HANABUSA, Colleen",0,0,877,877
City & County of Honolulu,31-03,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,31-03,US Representative,1,R,"DJOU, Charles",0,0,178,178
City & County of Honolulu,31-03,US Representative,1,R,"GIUFFRE, John (Raghu)",0,0,0,0
City & County of Honolulu,31-03,Governor,,D,"ABERCROMBIE, Neil",0,0,760,760
City & County of Honolulu,31-03,Governor,,D,"HANNEMANN, Mufi",0,0,465,465
City & County of Honolulu,31-03,Governor,,D,"REYES, Arturo P. (Art)",0,0,8,8
City & County of Honolulu,31-03,Governor,,D,"SHIRATORI, Miles",0,0,6,6
City & County of Honolulu,31-03,Governor,,D,"TANABE, Van K.",0,0,9,9
City & County of Honolulu,31-03,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
City & County of Honolulu,31-03,Governor,,N,"CLAPES, Tony",0,0,0,0
City & County of Honolulu,31-03,Governor,,N,"MANNER, Paul",0,0,2,2
City & County of Honolulu,31-03,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
City & County of Honolulu,31-03,Governor,,R,"AIONA, Duke",0,0,180,180
City & County of Honolulu,31-03,Governor,,R,"CARROLL, John S.",0,0,8,8
City & County of Honolulu,31-03,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,54,54
City & County of Honolulu,31-03,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,301,301
City & County of Honolulu,31-03,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,8,8
City & County of Honolulu,31-03,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,55,55
City & County of Honolulu,31-03,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,34,34
City & County of Honolulu,31-03,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,442,442
City & County of Honolulu,31-03,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,309,309
City & County of Honolulu,31-03,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
City & County of Honolulu,31-03,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,3,3
City & County of Honolulu,31-03,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,134,134
City & County of Honolulu,31-03,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,40,40
City & County of Honolulu,31-03,State Senator,15,D,"WAKAI, Glenn",0,0,942,942
City & County of Honolulu,31-03,State Senator,15,R,"PASCUA, Ben",0,0,128,128
City & County of Honolulu,31-03,State Representative,31,D,"ICHIYAMA, Linda E.",0,0,817,817
City & County of Honolulu,31-03,State Representative,31,D,"LUM HO, Sharon",0,0,134,134
City & County of Honolulu,31-03,State Representative,31,D,"ROCKWELL, P. Rocky",0,0,80,80
City & County of Honolulu,31-03,State Representative,31,D,"TOYOMURA, Ryan",0,0,169,169
City & County of Honolulu,31-03,State Representative,31,R,"SHIMIZU, Garner Musashi",0,0,141,141
City & County of Honolulu,32-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,476,476
City & County of Honolulu,32-01,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
City & County of Honolulu,32-01,Straight Party,,,GREEN PARTY (G),0,0,0,0
City & County of Honolulu,32-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,32-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,32-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,75,75
City & County of Honolulu,32-01,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,1,1
City & County of Honolulu,32-01,US Senator,,G,"BREWER, Jim",0,0,0,0
City & County of Honolulu,32-01,US Senator,,D,"INOUYE, Daniel K.",0,0,407,407
City & County of Honolulu,32-01,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,33,33
City & County of Honolulu,32-01,US Senator,,N,"JARRETT, Jeff",0,0,0,0
City & County of Honolulu,32-01,US Senator,,R,"CAVASSO, Cam",0,0,34,34
City & County of Honolulu,32-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,4,4
City & County of Honolulu,32-01,US Senator,,R,"ROCO, John",0,0,14,14
City & County of Honolulu,32-01,US Representative,1,D,"DEL CASTILLO, Rafael (Del)",0,0,78,78
City & County of Honolulu,32-01,US Representative,1,D,"HANABUSA, Colleen",0,0,322,322
City & County of Honolulu,32-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,32-01,US Representative,1,R,"DJOU, Charles",0,0,67,67
City & County of Honolulu,32-01,US Representative,1,R,"GIUFFRE, John (Raghu)",0,0,0,0
City & County of Honolulu,32-01,Governor,,D,"ABERCROMBIE, Neil",0,0,242,242
City & County of Honolulu,32-01,Governor,,D,"HANNEMANN, Mufi",0,0,214,214
City & County of Honolulu,32-01,Governor,,D,"REYES, Arturo P. (Art)",0,0,0,0
City & County of Honolulu,32-01,Governor,,D,"SHIRATORI, Miles",0,0,3,3
City & County of Honolulu,32-01,Governor,,D,"TANABE, Van K.",0,0,4,4
City & County of Honolulu,32-01,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
City & County of Honolulu,32-01,Governor,,N,"CLAPES, Tony",0,0,1,1
City & County of Honolulu,32-01,Governor,,N,"MANNER, Paul",0,0,0,0
City & County of Honolulu,32-01,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
City & County of Honolulu,32-01,Governor,,R,"AIONA, Duke",0,0,71,71
City & County of Honolulu,32-01,Governor,,R,"CARROLL, John S.",0,0,3,3
City & County of Honolulu,32-01,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,12,12
City & County of Honolulu,32-01,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,58,58
City & County of Honolulu,32-01,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,2,2
City & County of Honolulu,32-01,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,14,14
City & County of Honolulu,32-01,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,8,8
City & County of Honolulu,32-01,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,250,250
City & County of Honolulu,32-01,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,110,110
City & County of Honolulu,32-01,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
City & County of Honolulu,32-01,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,1,1
City & County of Honolulu,32-01,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,60,60
City & County of Honolulu,32-01,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,6,6
City & County of Honolulu,32-01,State Senator,15,D,"WAKAI, Glenn",0,0,350,350
City & County of Honolulu,32-01,State Senator,15,R,"PASCUA, Ben",0,0,47,47
City & County of Honolulu,32-01,State Representative,32,D,"SHARSH,  Lei",0,0,148,148
City & County of Honolulu,32-01,State Representative,32,D,"SWINDELL, Randy",0,0,99,99
City & County of Honolulu,32-01,State Representative,32,D,"VILLARUZ, Danny",0,0,62,62
City & County of Honolulu,32-01,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,62,62
City & County of Honolulu,32-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,521,521
City & County of Honolulu,32-02,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
City & County of Honolulu,32-02,Straight Party,,,GREEN PARTY (G),0,0,0,0
City & County of Honolulu,32-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,32-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,4,4
City & County of Honolulu,32-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,117,117
City & County of Honolulu,32-02,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
City & County of Honolulu,32-02,US Senator,,G,"BREWER, Jim",0,0,0,0
City & County of Honolulu,32-02,US Senator,,D,"INOUYE, Daniel K.",0,0,447,447
City & County of Honolulu,32-02,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,50,50
City & County of Honolulu,32-02,US Senator,,N,"JARRETT, Jeff",0,0,2,2
City & County of Honolulu,32-02,US Senator,,R,"CAVASSO, Cam",0,0,60,60
City & County of Honolulu,32-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,12,12
City & County of Honolulu,32-02,US Senator,,R,"ROCO, John",0,0,16,16
City & County of Honolulu,32-02,US Representative,1,D,"DEL CASTILLO, Rafael (Del)",0,0,86,86
City & County of Honolulu,32-02,US Representative,1,D,"HANABUSA, Colleen",0,0,389,389
City & County of Honolulu,32-02,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,32-02,US Representative,1,R,"DJOU, Charles",0,0,111,111
City & County of Honolulu,32-02,US Representative,1,R,"GIUFFRE, John (Raghu)",0,0,1,1
City & County of Honolulu,32-02,Governor,,D,"ABERCROMBIE, Neil",0,0,312,312
City & County of Honolulu,32-02,Governor,,D,"HANNEMANN, Mufi",0,0,194,194
City & County of Honolulu,32-02,Governor,,D,"REYES, Arturo P. (Art)",0,0,4,4
City & County of Honolulu,32-02,Governor,,D,"SHIRATORI, Miles",0,0,6,6
City & County of Honolulu,32-02,Governor,,D,"TANABE, Van K.",0,0,2,2
City & County of Honolulu,32-02,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
City & County of Honolulu,32-02,Governor,,N,"CLAPES, Tony",0,0,0,0
City & County of Honolulu,32-02,Governor,,N,"MANNER, Paul",0,0,1,1
City & County of Honolulu,32-02,Governor,,N,"POLLARD, Thomas (Tom)",0,0,1,1
City & County of Honolulu,32-02,Governor,,R,"AIONA, Duke",0,0,111,111
City & County of Honolulu,32-02,Governor,,R,"CARROLL, John S.",0,0,5,5
City & County of Honolulu,32-02,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,24,24
City & County of Honolulu,32-02,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,114,114
City & County of Honolulu,32-02,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,5,5
City & County of Honolulu,32-02,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,35,35
City & County of Honolulu,32-02,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,28,28
City & County of Honolulu,32-02,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,143,143
City & County of Honolulu,32-02,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,152,152
City & County of Honolulu,32-02,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
City & County of Honolulu,32-02,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,2,2
City & County of Honolulu,32-02,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,93,93
City & County of Honolulu,32-02,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,19,19
City & County of Honolulu,32-02,State Senator,15,D,"WAKAI, Glenn",0,0,340,340
City & County of Honolulu,32-02,State Senator,15,R,"PASCUA, Ben",0,0,67,67
City & County of Honolulu,32-02,State Representative,32,D,"SHARSH,  Lei",0,0,205,205
City & County of Honolulu,32-02,State Representative,32,D,"SWINDELL, Randy",0,0,88,88
City & County of Honolulu,32-02,State Representative,32,D,"VILLARUZ, Danny",0,0,85,85
City & County of Honolulu,32-02,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,88,88
City & County of Honolulu,32-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,65,65
City & County of Honolulu,32-03,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
City & County of Honolulu,32-03,Straight Party,,,GREEN PARTY (G),0,0,0,0
City & County of Honolulu,32-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,32-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,32-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,25,25
City & County of Honolulu,32-03,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
City & County of Honolulu,32-03,US Senator,,G,"BREWER, Jim",0,0,0,0
City & County of Honolulu,32-03,US Senator,,D,"INOUYE, Daniel K.",0,0,56,56
City & County of Honolulu,32-03,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,7,7
City & County of Honolulu,32-03,US Senator,,N,"JARRETT, Jeff",0,0,1,1
City & County of Honolulu,32-03,US Senator,,R,"CAVASSO, Cam",0,0,14,14
City & County of Honolulu,32-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,5,5
City & County of Honolulu,32-03,US Senator,,R,"ROCO, John",0,0,6,6
City & County of Honolulu,32-03,US Representative,1,D,"DEL CASTILLO, Rafael (Del)",0,0,4,4
City & County of Honolulu,32-03,US Representative,1,D,"HANABUSA, Colleen",0,0,50,50
City & County of Honolulu,32-03,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,32-03,US Representative,1,R,"DJOU, Charles",0,0,25,25
City & County of Honolulu,32-03,US Representative,1,R,"GIUFFRE, John (Raghu)",0,0,0,0
City & County of Honolulu,32-03,Governor,,D,"ABERCROMBIE, Neil",0,0,44,44
City & County of Honolulu,32-03,Governor,,D,"HANNEMANN, Mufi",0,0,21,21
City & County of Honolulu,32-03,Governor,,D,"REYES, Arturo P. (Art)",0,0,0,0
City & County of Honolulu,32-03,Governor,,D,"SHIRATORI, Miles",0,0,0,0
City & County of Honolulu,32-03,Governor,,D,"TANABE, Van K.",0,0,0,0
City & County of Honolulu,32-03,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
City & County of Honolulu,32-03,Governor,,N,"CLAPES, Tony",0,0,0,0
City & County of Honolulu,32-03,Governor,,N,"MANNER, Paul",0,0,0,0
City & County of Honolulu,32-03,Governor,,N,"POLLARD, Thomas (Tom)",0,0,1,1
City & County of Honolulu,32-03,Governor,,R,"AIONA, Duke",0,0,25,25
City & County of Honolulu,32-03,Governor,,R,"CARROLL, John S.",0,0,0,0
City & County of Honolulu,32-03,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,7,7
City & County of Honolulu,32-03,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,13,13
City & County of Honolulu,32-03,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,0,0
City & County of Honolulu,32-03,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,3,3
City & County of Honolulu,32-03,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,0,0
City & County of Honolulu,32-03,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,19,19
City & County of Honolulu,32-03,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,18,18
City & County of Honolulu,32-03,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
City & County of Honolulu,32-03,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,1,1
City & County of Honolulu,32-03,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,18,18
City & County of Honolulu,32-03,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,7,7
City & County of Honolulu,32-03,State Senator,15,D,"WAKAI, Glenn",0,0,46,46
City & County of Honolulu,32-03,State Senator,15,R,"PASCUA, Ben",0,0,24,24
City & County of Honolulu,32-03,State Representative,32,D,"SHARSH,  Lei",0,0,21,21
City & County of Honolulu,32-03,State Representative,32,D,"SWINDELL, Randy",0,0,13,13
City & County of Honolulu,32-03,State Representative,32,D,"VILLARUZ, Danny",0,0,15,15
City & County of Honolulu,32-03,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,24,24
,32-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,515,515
,32-04,Straight Party,,,FREE ENERGY PARTY (F),0,0,0,0
,32-04,Straight Party,,,GREEN PARTY (G),0,0,3,3
,32-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,32-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,32-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,100,100
,32-04,US Senator,,L,"MALLAN, Lloyd Jeffrey",0,0,0,0
,32-04,US Senator,,G,"BREWER, Jim",0,0,2,2
,32-04,US Senator,,D,"INOUYE, Daniel K.",0,0,446,446
,32-04,US Senator,,D,"WOERNER, Andrew D. (Andy)",0,0,41,41
,32-04,US Senator,,N,"JARRETT, Jeff",0,0,0,0
,32-04,US Senator,,R,"CAVASSO, Cam",0,0,55,55
,32-04,US Senator,,R,"PIRKOWSKI, Eddie",0,0,8,8
,32-04,US Senator,,R,"ROCO, John",0,0,12,12
,32-04,US Representative,1,D,"DEL CASTILLO, Rafael (Del)",0,0,82,82
,32-04,US Representative,1,D,"HANABUSA, Colleen",0,0,375,375
,32-04,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,3,3
,32-04,US Representative,1,R,"DJOU, Charles",0,0,92,92
,32-04,US Representative,1,R,"GIUFFRE, John (Raghu)",0,0,0,0
,32-04,Governor,,D,"ABERCROMBIE, Neil",0,0,307,307
,32-04,Governor,,D,"HANNEMANN, Mufi",0,0,196,196
,32-04,Governor,,D,"REYES, Arturo P. (Art)",0,0,4,4
,32-04,Governor,,D,"SHIRATORI, Miles",0,0,2,2
,32-04,Governor,,D,"TANABE, Van K.",0,0,4,4
,32-04,Governor,,F,"CUNNINGHAM, Daniel H.",0,0,0,0
,32-04,Governor,,N,"CLAPES, Tony",0,0,0,0
,32-04,Governor,,N,"MANNER, Paul",0,0,0,0
,32-04,Governor,,N,"POLLARD, Thomas (Tom)",0,0,0,0
,32-04,Governor,,R,"AIONA, Duke",0,0,95,95
,32-04,Governor,,R,"CARROLL, John S.",0,0,1,1
,32-04,Lieutenant Governor,,D,"BERG, Lyla B.",0,0,15,15
,32-04,Lieutenant Governor,,D,"BUNDA, Robert (Bobby)",0,0,218,218
,32-04,Lieutenant Governor,,D,"HIRAKAMI, Steve",0,0,1,1
,32-04,Lieutenant Governor,,D,"HOOSER, Gary L.",0,0,24,24
,32-04,Lieutenant Governor,,D,"KARAMATSU, Jon Riki",0,0,9,9
,32-04,Lieutenant Governor,,D,"SAKAMOTO, Norman",0,0,129,129
,32-04,Lieutenant Governor,,D,"SCHATZ, Brian",0,0,103,103
,32-04,Lieutenant Governor,,F,"SPENCE, Deborah (Jo B)",0,0,0,0
,32-04,Lieutenant Governor,,N,"KAMA, Leonard Leo I",0,0,0,0
,32-04,Lieutenant Governor,,R,"FINNEGAN, Lynn Berbano",0,0,90,90
,32-04,Lieutenant Governor,,R,"KING, Adrienne S.",0,0,6,6
,32-04,State Senator,15,D,"WAKAI, Glenn",0,0,353,353
,32-04,State Senator,15,R,"PASCUA, Ben",0,0,67,67
,32-04,State Representative,32,D,"SHARSH,  Lei",0,0,167,167
,32-04,State Representative,32,D,"SWINDELL, Randy",0,0,68,68
,32-04,State Representative,32,D,"VILLARUZ, Danny",0,0,202,202
,32-04,State Representative,32,R,"JOHANSON, Aaron Ling",0,0,77,77
,32-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,677,677
,32-05,Straight Party,,,FREE ENERGY PARTY (F),0,0,1,1
,32-05,Straight Party,,,GREEN PARTY (G),0,0,0,0
,32-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
