"county","precinct","office","district","party","candidate","absentee","early_votes","election_day","votes"
"City & County of Honolulu","44-01","U.S. Senate","","N","HAVERTY, Charles (Charlie)","1","0","2",3
"City & County of Honolulu","44-01","U.S. Senate","","N","MAERTENS, Matthew K.","1","0","1",2
"City & County of Honolulu","44-01","U.S. Senate","","R","ANDERSON, Consuelo","42","4","44",90
"City & County of Honolulu","44-01","U.S. Senate","","R","HELSHAM, Robert C., Sr.","27","0","17",44
"City & County of Honolulu","44-01","U.S. Senate","","R","WHITE, Thomas E.","17","0","17",34
"City & County of Honolulu","44-01","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","26","4","39",69
"City & County of Honolulu","44-01","U.S. Senate","","R","CURTIS, Ron","29","6","29",64
"City & County of Honolulu","44-01","U.S. Senate","","R","HODGKISS, Michael R.","2","0","19",21
"City & County of Honolulu","44-01","U.S. Senate","","R","BERISH, George L.","7","0","3",10
"City & County of Honolulu","44-01","U.S. Senate","","R","PIRKOWSKI, Eddie","9","0","9",18
"City & County of Honolulu","44-01","U.S. House","2","D","AUSTIN, Anthony Tony","39","6","24",69
"City & County of Honolulu","44-01","U.S. House","2","D","GABBARD, Tulsi","581","71","609",1261
"City & County of Honolulu","44-01","U.S. House","2","D","ALU CAMPAGNA, Sherry","79","17","63",159
"City & County of Honolulu","44-01","U.S. House","2","R","EVANS, Brian","146","12","158",316
"City & County of Honolulu","44-01","Governor","","G","BREWER, Jim","1","0","0",1
"City & County of Honolulu","44-01","Governor","","D","CARAVALHO, Ernest","23","0","18",41
"City & County of Honolulu","44-01","Governor","","D","KA'EHU'AE'A, Wendell J.","17","1","18",36
"City & County of Honolulu","44-01","Governor","","D","TANABE, Van (Tanaban)","3","0","3",6
"City & County of Honolulu","44-01","Governor","","D","IGE, David Y.","267","42","245",554
"City & County of Honolulu","44-01","Governor","","D","HANABUSA, Colleen Wakako","426","57","467",950
"City & County of Honolulu","44-01","Governor","","D","KIM, Richard Y.","3","0","2",5
"City & County of Honolulu","44-01","Governor","","N","TERUYA, Terrence K.","1","0","1",2
"City & County of Honolulu","44-01","Governor","","N","BLACKWELL, Selina T.","1","0","2",3
"City & County of Honolulu","44-01","Governor","","N","EL, Link","0","0","0",0
"City & County of Honolulu","44-01","Governor","","R","TUPOLA, Andria","159","15","205",379
"City & County of Honolulu","44-01","Governor","","R","CARROLL, John","27","3","20",50
"City & County of Honolulu","44-01","Governor","","R","LHEUREUX, Ray","4","1","5",10
"City & County of Honolulu","44-01","Lieutenant Governor","","G","ING, Renee","1","0","0",1
"City & County of Honolulu","44-01","Lieutenant Governor","","D","GREEN, Josh","216","27","202",445
"City & County of Honolulu","44-01","Lieutenant Governor","","D","TOKUDA, Jill N.","179","24","136",339
"City & County of Honolulu","44-01","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","170","29","214",413
"City & County of Honolulu","44-01","Lieutenant Governor","","D","IWAMOTO, Kim Coco","105","15","129",249
"City & County of Honolulu","44-01","Lieutenant Governor","","D","ESPERO, Will","63","5","70",138
"City & County of Honolulu","44-01","Lieutenant Governor","","N","ROBOTTI, Paul F.","1","0","2",3
"City & County of Honolulu","44-01","Lieutenant Governor","","N","MAGAOAY, Ernest G.","1","0","1",2
"City & County of Honolulu","44-01","Lieutenant Governor","","R","LIPSCOMB, Steve","40","2","29",71
"City & County of Honolulu","44-01","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","77","6","86",169
"City & County of Honolulu","44-01","Lieutenant Governor","","R","LOW, Jeremy","41","7","69",117
"City & County of Honolulu","44-01","State Senate","21","D","RILEY, Tim","91","8","84",183
"City & County of Honolulu","44-01","State Senate","21","D","SHIMABUKURO, Maile","635","90","645",1370
"City & County of Honolulu","44-01","State Senate","21","R","GARCIA, Diamond D.","153","15","172",340
"City & County of Honolulu","44-01","State Representative","44","D","JORDAN, Jo","241","36","230",507
"City & County of Honolulu","44-01","State Representative","44","D","GATES, Cedric Asuega","492","65","521",1078
"City & County of Honolulu","44-02","U.S. Senate","","D","HIRONO, Mazie K.","345","55","403",803
"City & County of Honolulu","44-02","U.S. Senate","","N","REYES, Arturo Pacheco","3","0","0",3
"City & County of Honolulu","44-02","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","44-02","U.S. Senate","","N","MAERTENS, Matthew K.","1","0","1",2
"City & County of Honolulu","44-02","U.S. Senate","","R","ANDERSON, Consuelo","17","3","21",41
"City & County of Honolulu","44-02","U.S. Senate","","R","HELSHAM, Robert C., Sr.","20","1","8",29
"City & County of Honolulu","44-02","U.S. Senate","","R","WHITE, Thomas E.","15","0","14",29
"City & County of Honolulu","44-02","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","11","2","15",28
"City & County of Honolulu","44-02","U.S. Senate","","R","CURTIS, Ron","19","1","27",47
"City & County of Honolulu","44-02","U.S. Senate","","R","HODGKISS, Michael R.","6","0","5",11
"City & County of Honolulu","44-02","U.S. Senate","","R","BERISH, George L.","13","3","5",21
"City & County of Honolulu","44-02","U.S. Senate","","R","PIRKOWSKI, Eddie","8","0","8",16
"City & County of Honolulu","44-02","U.S. House","2","D","AUSTIN, Anthony Tony","25","2","25",52
"City & County of Honolulu","44-02","U.S. House","2","D","GABBARD, Tulsi","292","54","397",743
"City & County of Honolulu","44-02","U.S. House","2","D","ALU CAMPAGNA, Sherry","48","6","41",95
"City & County of Honolulu","44-02","U.S. House","2","R","EVANS, Brian","97","12","99",208
"City & County of Honolulu","44-02","Governor","","G","BREWER, Jim","1","0","0",1
"City & County of Honolulu","44-02","Governor","","D","CARAVALHO, Ernest","16","4","23",43
"City & County of Honolulu","44-02","Governor","","D","KA'EHU'AE'A, Wendell J.","4","1","6",11
"City & County of Honolulu","44-02","Governor","","D","TANABE, Van (Tanaban)","3","0","3",6
"City & County of Honolulu","44-02","Governor","","D","IGE, David Y.","175","28","176",379
"City & County of Honolulu","44-02","Governor","","D","HANABUSA, Colleen Wakako","206","33","279",518
"City & County of Honolulu","44-02","Governor","","D","KIM, Richard Y.","3","0","2",5
"City & County of Honolulu","44-02","Governor","","N","TERUYA, Terrence K.","2","0","0",2
"City & County of Honolulu","44-02","Governor","","N","BLACKWELL, Selina T.","2","0","0",2
"City & County of Honolulu","44-02","Governor","","N","EL, Link","0","0","1",1
"City & County of Honolulu","44-02","Governor","","R","TUPOLA, Andria","107","11","105",223
"City & County of Honolulu","44-02","Governor","","R","CARROLL, John","20","3","20",43
"City & County of Honolulu","44-02","Governor","","R","LHEUREUX, Ray","3","0","3",6
"City & County of Honolulu","44-02","Lieutenant Governor","","G","ING, Renee","0","0","1",1
"City & County of Honolulu","44-02","Lieutenant Governor","","D","GREEN, Josh","131","16","140",287
"City & County of Honolulu","44-02","Lieutenant Governor","","D","TOKUDA, Jill N.","73","12","92",177
"City & County of Honolulu","44-02","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","90","17","109",216
"City & County of Honolulu","44-02","Lieutenant Governor","","D","IWAMOTO, Kim Coco","69","14","95",178
"City & County of Honolulu","44-02","Lieutenant Governor","","D","ESPERO, Will","38","4","43",85
"City & County of Honolulu","44-02","Lieutenant Governor","","N","ROBOTTI, Paul F.","1","0","1",2
"City & County of Honolulu","44-02","Lieutenant Governor","","N","MAGAOAY, Ernest G.","3","0","0",3
"City & County of Honolulu","44-02","Lieutenant Governor","","R","LIPSCOMB, Steve","37","2","27",66
"City & County of Honolulu","44-02","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","44","7","56",107
"City & County of Honolulu","44-02","Lieutenant Governor","","R","LOW, Jeremy","30","2","21",53
"City & County of Honolulu","44-02","State Senate","21","D","RILEY, Tim","57","9","91",157
"City & County of Honolulu","44-02","State Senate","21","D","SHIMABUKURO, Maile","343","53","381",777
"City & County of Honolulu","44-02","State Senate","21","R","GARCIA, Diamond D.","97","11","100",208
"City & County of Honolulu","44-02","State Representative","44","D","JORDAN, Jo","123","14","133",270
"City & County of Honolulu","44-02","State Representative","44","D","GATES, Cedric Asuega","286","50","356",692
"City & County of Honolulu","45-01","U.S. Senate","","D","HIRONO, Mazie K.","707","40","454",1201
"City & County of Honolulu","45-01","U.S. Senate","","N","REYES, Arturo Pacheco","3","0","1",4
"City & County of Honolulu","45-01","U.S. Senate","","N","HAVERTY, Charles (Charlie)","3","0","1",4
"City & County of Honolulu","45-01","U.S. Senate","","N","MAERTENS, Matthew K.","1","0","1",2
"City & County of Honolulu","45-01","U.S. Senate","","R","ANDERSON, Consuelo","22","2","17",41
"City & County of Honolulu","45-01","U.S. Senate","","R","HELSHAM, Robert C., Sr.","16","2","20",38
"City & County of Honolulu","45-01","U.S. Senate","","R","WHITE, Thomas E.","11","1","7",19
"City & County of Honolulu","45-01","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","20","2","8",30
"City & County of Honolulu","45-01","U.S. Senate","","R","CURTIS, Ron","23","0","28",51
"City & County of Honolulu","45-01","U.S. Senate","","R","HODGKISS, Michael R.","3","0","7",10
"City & County of Honolulu","45-01","U.S. Senate","","R","BERISH, George L.","3","0","4",7
"City & County of Honolulu","45-01","U.S. Senate","","R","PIRKOWSKI, Eddie","13","0","5",18
"City & County of Honolulu","45-01","U.S. House","1","G","BURD, Zachary B.","1","0","2",3
"City & County of Honolulu","45-01","U.S. House","1","D","CHIN, Doug S.","200","11","115",326
"City & County of Honolulu","45-01","U.S. House","1","D","CASE, Ed","372","17","208",597
"City & County of Honolulu","45-01","U.S. House","1","D","ING, Kaniela Saito","18","2","37",57
"City & County of Honolulu","45-01","U.S. House","1","D","PULETASI, Sam","0","0","6",6
"City & County of Honolulu","45-01","U.S. House","1","D","MARTIN, Ernest Yorihiko","32","2","22",56
"City & County of Honolulu","45-01","U.S. House","1","D","FUKUMOTO, Beth Keiko","71","4","75",150
"City & County of Honolulu","45-01","U.S. House","1","D","KIM, Donna Mercado","146","7","77",230
"City & County of Honolulu","45-01","U.S. House","1","L","TIPPENS, Michelle Rose","0","0","1",1
"City & County of Honolulu","45-01","U.S. House","1","N","CIPOLLA, John E.","1","0","0",1
"City & County of Honolulu","45-01","U.S. House","1","N","GRIFFIN, Calvin C. (G)","4","0","2",6
"City & County of Honolulu","45-01","U.S. House","1","R","VINOLE, Raymond Rene","19","1","14",34
"City & County of Honolulu","45-01","U.S. House","1","R","CAVASSO, Cam","100","6","85",191
"City & County of Honolulu","45-01","Governor","","G","BREWER, Jim","1","0","1",2
"City & County of Honolulu","45-01","Governor","","D","CARAVALHO, Ernest","24","2","16",42
"City & County of Honolulu","45-01","Governor","","D","KA'EHU'AE'A, Wendell J.","2","0","4",6
"City & County of Honolulu","45-01","Governor","","D","TANABE, Van (Tanaban)","0","0","2",2
"City & County of Honolulu","45-01","Governor","","D","IGE, David Y.","466","23","296",785
"City & County of Honolulu","45-01","Governor","","D","HANABUSA, Colleen Wakako","350","19","234",603
"City & County of Honolulu","45-01","Governor","","D","KIM, Richard Y.","1","0","5",6
"City & County of Honolulu","45-01","Governor","","N","TERUYA, Terrence K.","3","0","2",5
"City & County of Honolulu","45-01","Governor","","N","BLACKWELL, Selina T.","4","0","1",5
"City & County of Honolulu","45-01","Governor","","N","EL, Link","0","0","0",0
"City & County of Honolulu","45-01","Governor","","R","TUPOLA, Andria","87","5","63",155
"City & County of Honolulu","45-01","Governor","","R","CARROLL, John","35","3","31",69
"City & County of Honolulu","45-01","Governor","","R","LHEUREUX, Ray","10","0","17",27
"City & County of Honolulu","45-01","Lieutenant Governor","","G","ING, Renee","1","0","1",2
"City & County of Honolulu","45-01","Lieutenant Governor","","D","GREEN, Josh","274","15","111",400
"City & County of Honolulu","45-01","Lieutenant Governor","","D","TOKUDA, Jill N.","287","15","183",485
"City & County of Honolulu","45-01","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","163","6","105",274
"City & County of Honolulu","45-01","Lieutenant Governor","","D","IWAMOTO, Kim Coco","67","5","102",174
"City & County of Honolulu","45-01","Lieutenant Governor","","D","ESPERO, Will","43","2","37",82
"City & County of Honolulu","45-01","Lieutenant Governor","","N","ROBOTTI, Paul F.","5","0","2",7
"City & County of Honolulu","45-01","Lieutenant Governor","","N","MAGAOAY, Ernest G.","1","0","0",1
"City & County of Honolulu","45-01","Lieutenant Governor","","R","LIPSCOMB, Steve","48","4","28",80
"City & County of Honolulu","45-01","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","38","1","40",79
"City & County of Honolulu","45-01","Lieutenant Governor","","R","LOW, Jeremy","26","2","31",59
"City & County of Honolulu","45-01","State Senate","18","D","KIDANI, Michelle","639","39","419",1097
"City & County of Honolulu","45-01","State Senate","18","R","SOLIS, Tony","87","5","65",157
"City & County of Honolulu","45-01","State Senate","18","R","SVRCINA, Emil","25","2","39",66
"City & County of Honolulu","45-01","State Representative","45","R","CHEAPE MATSUMOTO, Lauren","134","8","108",250
"City & County of Honolulu","45-02","U.S. Senate","","D","HIRONO, Mazie K.","164","17","137",318
"City & County of Honolulu","45-02","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","1",1
"City & County of Honolulu","45-02","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","45-02","U.S. Senate","","N","MAERTENS, Matthew K.","0","1","0",1
"City & County of Honolulu","45-02","U.S. Senate","","R","ANDERSON, Consuelo","8","1","13",22
"City & County of Honolulu","45-02","U.S. Senate","","R","HELSHAM, Robert C., Sr.","11","1","7",19
"City & County of Honolulu","45-02","U.S. Senate","","R","WHITE, Thomas E.","5","1","2",8
"City & County of Honolulu","45-02","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","5","1","4",10
"City & County of Honolulu","45-02","U.S. Senate","","R","CURTIS, Ron","12","0","7",19
"City & County of Honolulu","45-02","U.S. Senate","","R","HODGKISS, Michael R.","5","0","1",6
"City & County of Honolulu","45-02","U.S. Senate","","R","BERISH, George L.","5","0","2",7
"City & County of Honolulu","45-02","U.S. Senate","","R","PIRKOWSKI, Eddie","4","0","2",6
"City & County of Honolulu","45-02","U.S. House","1","G","BURD, Zachary B.","0","0","2",2
"City & County of Honolulu","45-02","U.S. House","1","D","CHIN, Doug S.","42","2","38",82
"City & County of Honolulu","45-02","U.S. House","1","D","CASE, Ed","59","3","53",115
"City & County of Honolulu","45-02","U.S. House","1","D","ING, Kaniela Saito","11","4","18",33
"City & County of Honolulu","45-02","U.S. House","1","D","PULETASI, Sam","0","0","0",0
"City & County of Honolulu","45-02","U.S. House","1","D","MARTIN, Ernest Yorihiko","17","1","11",29
"City & County of Honolulu","45-02","U.S. House","1","D","FUKUMOTO, Beth Keiko","23","2","21",46
"City & County of Honolulu","45-02","U.S. House","1","D","KIM, Donna Mercado","31","8","16",55
"City & County of Honolulu","45-02","U.S. House","1","L","TIPPENS, Michelle Rose","1","0","0",1
"City & County of Honolulu","45-02","U.S. House","1","N","CIPOLLA, John E.","0","0","0",0
"City & County of Honolulu","45-02","U.S. House","1","N","GRIFFIN, Calvin C. (G)","0","1","2",3
"City & County of Honolulu","45-02","U.S. House","1","R","VINOLE, Raymond Rene","10","1","6",17
"City & County of Honolulu","45-02","U.S. House","1","R","CAVASSO, Cam","48","3","31",82
"City & County of Honolulu","45-02","Governor","","G","BREWER, Jim","0","0","1",1
"City & County of Honolulu","45-02","Governor","","D","CARAVALHO, Ernest","5","0","3",8
"City & County of Honolulu","45-02","Governor","","D","KA'EHU'AE'A, Wendell J.","1","1","2",4
"City & County of Honolulu","45-02","Governor","","D","TANABE, Van (Tanaban)","2","0","0",2
"City & County of Honolulu","45-02","Governor","","D","IGE, David Y.","94","9","72",175
"City & County of Honolulu","45-02","Governor","","D","HANABUSA, Colleen Wakako","86","9","85",180
"City & County of Honolulu","45-02","Governor","","D","KIM, Richard Y.","1","0","2",3
"City & County of Honolulu","45-02","Governor","","N","TERUYA, Terrence K.","0","0","0",0
"City & County of Honolulu","45-02","Governor","","N","BLACKWELL, Selina T.","0","0","1",1
"City & County of Honolulu","45-02","Governor","","N","EL, Link","0","1","0",1
"City & County of Honolulu","45-02","Governor","","R","TUPOLA, Andria","31","3","25",59
"City & County of Honolulu","45-02","Governor","","R","CARROLL, John","23","1","13",37
"City & County of Honolulu","45-02","Governor","","R","LHEUREUX, Ray","9","1","2",12
"City & County of Honolulu","45-02","Lieutenant Governor","","G","ING, Renee","0","0","1",1
"City & County of Honolulu","45-02","Lieutenant Governor","","D","GREEN, Josh","52","3","43",98
"City & County of Honolulu","45-02","Lieutenant Governor","","D","TOKUDA, Jill N.","52","8","41",101
"City & County of Honolulu","45-02","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","31","3","33",67
"City & County of Honolulu","45-02","Lieutenant Governor","","D","IWAMOTO, Kim Coco","39","6","26",71
"City & County of Honolulu","45-02","Lieutenant Governor","","D","ESPERO, Will","9","0","18",27
"City & County of Honolulu","45-02","Lieutenant Governor","","N","ROBOTTI, Paul F.","0","0","0",0
"City & County of Honolulu","45-02","Lieutenant Governor","","N","MAGAOAY, Ernest G.","0","1","0",1
"City & County of Honolulu","45-02","Lieutenant Governor","","R","LIPSCOMB, Steve","20","3","15",38
"City & County of Honolulu","45-02","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","12","1","18",31
"City & County of Honolulu","45-02","Lieutenant Governor","","R","LOW, Jeremy","22","0","4",26
"City & County of Honolulu","45-02","State Representative","45","R","CHEAPE MATSUMOTO, Lauren","54","5","35",94
"City & County of Honolulu","45-03","U.S. Senate","","D","HIRONO, Mazie K.","1","0","0",1
"City & County of Honolulu","45-03","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","N","HAVERTY, Charles (Charlie)","1","0","0",1
"City & County of Honolulu","45-03","U.S. Senate","","N","MAERTENS, Matthew K.","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","ANDERSON, Consuelo","2","0","0",2
"City & County of Honolulu","45-03","U.S. Senate","","R","HELSHAM, Robert C., Sr.","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","WHITE, Thomas E.","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","CURTIS, Ron","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","HODGKISS, Michael R.","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","BERISH, George L.","0","0","0",0
"City & County of Honolulu","45-03","U.S. Senate","","R","PIRKOWSKI, Eddie","0","0","0",0
"City & County of Honolulu","45-03","U.S. House","2","D","AUSTIN, Anthony Tony","0","0","0",0
"City & County of Honolulu","45-03","U.S. House","2","D","GABBARD, Tulsi","0","0","0",0
"City & County of Honolulu","45-03","U.S. House","2","D","ALU CAMPAGNA, Sherry","1","0","0",1
"City & County of Honolulu","45-03","U.S. House","2","R","EVANS, Brian","2","0","0",2
"City & County of Honolulu","45-03","Governor","","G","BREWER, Jim","0","0","0",0
"City & County of Honolulu","45-03","Governor","","D","CARAVALHO, Ernest","0","0","0",0
"City & County of Honolulu","45-03","Governor","","D","KA'EHU'AE'A, Wendell J.","0","0","0",0
"City & County of Honolulu","45-03","Governor","","D","TANABE, Van (Tanaban)","0","0","0",0
"City & County of Honolulu","45-03","Governor","","D","IGE, David Y.","0","0","0",0
"City & County of Honolulu","45-03","Governor","","D","HANABUSA, Colleen Wakako","1","0","0",1
"City & County of Honolulu","45-03","Governor","","D","KIM, Richard Y.","0","0","0",0
"City & County of Honolulu","45-03","Governor","","N","TERUYA, Terrence K.","1","0","0",1
"City & County of Honolulu","45-03","Governor","","N","BLACKWELL, Selina T.","0","0","0",0
"City & County of Honolulu","45-03","Governor","","N","EL, Link","0","0","0",0
"City & County of Honolulu","45-03","Governor","","R","TUPOLA, Andria","0","0","0",0
"City & County of Honolulu","45-03","Governor","","R","CARROLL, John","1","0","0",1
"City & County of Honolulu","45-03","Governor","","R","LHEUREUX, Ray","1","0","0",1
"City & County of Honolulu","45-03","Lieutenant Governor","","G","ING, Renee","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","D","GREEN, Josh","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","D","TOKUDA, Jill N.","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","D","IWAMOTO, Kim Coco","1","0","0",1
"City & County of Honolulu","45-03","Lieutenant Governor","","D","ESPERO, Will","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","N","ROBOTTI, Paul F.","1","0","0",1
"City & County of Honolulu","45-03","Lieutenant Governor","","N","MAGAOAY, Ernest G.","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","R","LIPSCOMB, Steve","2","0","0",2
"City & County of Honolulu","45-03","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","0","0","0",0
"City & County of Honolulu","45-03","Lieutenant Governor","","R","LOW, Jeremy","0","0","0",0
"City & County of Honolulu","45-03","State Representative","45","R","CHEAPE MATSUMOTO, Lauren","2","0","0",2
"City & County of Honolulu","45-04","U.S. Senate","","D","HIRONO, Mazie K.","291","12","310",613
"City & County of Honolulu","45-04","U.S. Senate","","N","REYES, Arturo Pacheco","1","0","2",3
"City & County of Honolulu","45-04","U.S. Senate","","N","HAVERTY, Charles (Charlie)","1","0","0",1
"City & County of Honolulu","45-04","U.S. Senate","","N","MAERTENS, Matthew K.","1","0","0",1
"City & County of Honolulu","45-04","U.S. Senate","","R","ANDERSON, Consuelo","5","0","12",17
"City & County of Honolulu","45-04","U.S. Senate","","R","HELSHAM, Robert C., Sr.","7","0","6",13
"City & County of Honolulu","45-04","U.S. Senate","","R","WHITE, Thomas E.","8","1","9",18
"City & County of Honolulu","45-04","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","4","0","4",8
"City & County of Honolulu","45-04","U.S. Senate","","R","CURTIS, Ron","12","0","11",23
"City & County of Honolulu","45-04","U.S. Senate","","R","HODGKISS, Michael R.","3","0","5",8
"City & County of Honolulu","45-04","U.S. Senate","","R","BERISH, George L.","1","0","4",5
"City & County of Honolulu","45-04","U.S. Senate","","R","PIRKOWSKI, Eddie","1","0","7",8
"City & County of Honolulu","45-04","U.S. House","2","D","AUSTIN, Anthony Tony","14","0","20",34
"City & County of Honolulu","45-04","U.S. House","2","D","GABBARD, Tulsi","247","12","292",551
"City & County of Honolulu","45-04","U.S. House","2","D","ALU CAMPAGNA, Sherry","37","0","46",83
"City & County of Honolulu","45-04","U.S. House","2","R","EVANS, Brian","39","0","46",85
"City & County of Honolulu","45-04","Governor","","G","BREWER, Jim","1","0","0",1
"City & County of Honolulu","45-04","Governor","","D","CARAVALHO, Ernest","17","0","12",29
"City & County of Honolulu","45-04","Governor","","D","KA'EHU'AE'A, Wendell J.","0","0","3",3
"City & County of Honolulu","45-04","Governor","","D","TANABE, Van (Tanaban)","2","0","2",4
"City & County of Honolulu","45-04","Governor","","D","IGE, David Y.","170","6","198",374
"City & County of Honolulu","45-04","Governor","","D","HANABUSA, Colleen Wakako","139","7","170",316
"City & County of Honolulu","45-04","Governor","","D","KIM, Richard Y.","2","0","3",5
"City & County of Honolulu","45-04","Governor","","N","TERUYA, Terrence K.","2","0","0",2
"City & County of Honolulu","45-04","Governor","","N","BLACKWELL, Selina T.","1","0","2",3
"City & County of Honolulu","45-04","Governor","","N","EL, Link","0","0","0",0
"City & County of Honolulu","45-04","Governor","","R","TUPOLA, Andria","27","1","44",72
"City & County of Honolulu","45-04","Governor","","R","CARROLL, John","23","1","21",45
"City & County of Honolulu","45-04","Governor","","R","LHEUREUX, Ray","2","0","5",7
"City & County of Honolulu","45-04","Lieutenant Governor","","G","ING, Renee","1","0","0",1
"City & County of Honolulu","45-04","Lieutenant Governor","","D","GREEN, Josh","95","4","104",203
"City & County of Honolulu","45-04","Lieutenant Governor","","D","TOKUDA, Jill N.","93","3","73",169
"City & County of Honolulu","45-04","Lieutenant Governor","","D","CARVALHO, Bernard P., Jr.","54","4","78",136
"City & County of Honolulu","45-04","Lieutenant Governor","","D","IWAMOTO, Kim Coco","33","2","65",100
"City & County of Honolulu","45-04","Lieutenant Governor","","D","ESPERO, Will","44","0","54",98
"City & County of Honolulu","45-04","Lieutenant Governor","","N","ROBOTTI, Paul F.","1","0","1",2
"City & County of Honolulu","45-04","Lieutenant Governor","","N","MAGAOAY, Ernest G.","2","0","0",2
"City & County of Honolulu","45-04","Lieutenant Governor","","R","LIPSCOMB, Steve","17","0","16",33
"City & County of Honolulu","45-04","Lieutenant Governor","","R","KERNS, Marissa Dipasupil","14","0","25",39
"City & County of Honolulu","45-04","Lieutenant Governor","","R","LOW, Jeremy","8","1","12",21
"City & County of Honolulu","45-04","State Senate","23","D","RIVIERE, Gil","232","8","277",517
"City & County of Honolulu","45-04","State Senate","23","D","HEE, Clayton","93","6","103",202
"City & County of Honolulu","45-04","State Representative","45","R","CHEAPE MATSUMOTO, Lauren","44","2","62",108
"City & County of Honolulu","45-05","U.S. Senate","","D","HIRONO, Mazie K.","27","0","0",27
"City & County of Honolulu","45-05","U.S. Senate","","N","REYES, Arturo Pacheco","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","N","HAVERTY, Charles (Charlie)","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","N","MAERTENS, Matthew K.","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","ANDERSON, Consuelo","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","HELSHAM, Robert C., Sr.","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","WHITE, Thomas E.","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","DE LA FUENTE, Rocky Mamaka","1","0","0",1
"City & County of Honolulu","45-05","U.S. Senate","","R","CURTIS, Ron","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","HODGKISS, Michael R.","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","BERISH, George L.","0","0","0",0
"City & County of Honolulu","45-05","U.S. Senate","","R","PIRKOWSKI, Eddie","0","0","0",0
"City & County of Honolulu","45-05","U.S. House","2","D","AUSTIN, Anthony Tony","3","0","0",3
"City & County of Honolulu","45-05","U.S. House","2","D","GABBARD, Tulsi","22","0","0",22
"City & County of Honolulu","45-05","U.S. House","2","D","ALU CAMPAGNA, Sherry","1","0","0",1
"City & County of Honolulu","45-05","U.S. House","2","R","EVANS, Brian","1","0","0",1
"City & County of Honolulu","45-05","Governor","","G","BREWER, Jim","0","0","0",0
"City & County of Honolulu","45-05","Governor","","D","CARAVALHO, Ernest","1","0","0",1
"City & County of Honolulu","45-05","Governor","","D","KA'EHU'AE'A, Wendell J.","0","0","0",0
"City & County of Honolulu","45-05","Governor","","D","TANABE, Van (Tanaban)","0","0","0",0
"City & County of Honolulu","45-05","Governor","","D","IGE, David Y.","12","0","0",12
"City & County of Honolulu","45-05","Governor","","D","HANABUSA, Colleen Wakako","15","0","0",15
"City & County of Honolulu","45-05","Governor","","D","KIM, Richard Y.","0","0","0",0
"City & County of Honolulu","45-05","Governor","","N","TERUYA, Terrence K.","0","0","0",0
"City & County of Honolulu","45-05","Governor","","N","BLACKWELL, Selina T.","0","0","0",0
"City & County of Honolulu","45-05","Governor","","N","EL, Link","0","0","0",0
"City & County of Honolulu","45-05","Governor","","R","TUPOLA, Andria","1","0","0",1
"City & County of Honolulu","45-05","Governor","","R","CARROLL, John","0","0","0",0
"City & County of Honolulu","45-05","Governor","","R","LHEUREUX, Ray","0","0","0",0
