county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Hawaii,01-08,Lieutenant Governor,,D,"HEE, Clayton",327,114,204,645
County of Hawaii,01-08,Lieutenant Governor,,D,"PULETASI, Sam",7,4,5,16
County of Hawaii,01-08,Lieutenant Governor,,D,"TSUTSUI, Shan S.",576,231,393,1200
County of Hawaii,01-08,Lieutenant Governor,,D,"ZANAKIS, Mary",82,11,36,129
County of Hawaii,01-08,Lieutenant Governor,,D,"SHIRATORI, Miles",10,2,8,20
County of Hawaii,01-08,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",0,1,4,5
County of Hawaii,01-08,State Senator,1,D,"KA'EHU'AE'A, Wendell",136,65,123,324
County of Hawaii,01-08,State Senator,1,D,"KAHELE, Gilbert",797,281,498,1576
County of Hawaii,01-08,State Representative,1,L,"WEINERT, Eric Drake",0,2,6,8
County of Hawaii,01-08,State Representative,1,D,"NAKASHIMA, Mark M.",810,304,531,1645
County of Hawaii,01-09,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,2,2
County of Hawaii,01-09,U.S. Senator Vacancy,,R,"CAVASSO, Cam",17,5,20,42
County of Hawaii,01-09,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",1,0,3,4
County of Hawaii,01-09,U.S. Senator Vacancy,,R,"ROCO, John P.",0,1,1,2
County of Hawaii,01-09,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",1,0,4,5
County of Hawaii,01-09,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
County of Hawaii,01-09,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
County of Hawaii,01-09,U.S. Senator Vacancy,,D,"EVANS, Brian",7,1,4,12
County of Hawaii,01-09,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",174,71,111,356
County of Hawaii,01-09,U.S. Senator Vacancy,,D,"SCHATZ, Brian",146,50,97,293
County of Hawaii,01-09,U.S. Representative,2,L,"KENT, Joe",1,0,1,2
County of Hawaii,01-09,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",11,2,14,27
County of Hawaii,01-09,U.S. Representative,2,R,"CROWLEY, Kawika",8,6,14,28
County of Hawaii,01-09,U.S. Representative,2,D,"GABBARD, Tulsi",269,96,190,555
County of Hawaii,01-09,Governor,,L,"DAVIS, Jeff",1,0,1,2
County of Hawaii,01-09,Governor,,I,"HANNEMANN, Mufi",0,0,1,1
County of Hawaii,01-09,Governor,,R,"AIONA, Duke",21,7,36,64
County of Hawaii,01-09,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
County of Hawaii,01-09,Governor,,R,"GREGORY, Stuart Todd",0,1,0,1
County of Hawaii,01-09,Governor,,N,"DAVIS, Misty",0,0,0,0
County of Hawaii,01-09,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,01-09,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
County of Hawaii,01-09,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
County of Hawaii,01-09,Governor,,D,"ABERCROMBIE, Neil",110,40,70,220
County of Hawaii,01-09,Governor,,D,"IGE, David Yutaka",210,80,143,433
County of Hawaii,01-09,Governor,,D,"TANABE, Van K. (Tanaban)",3,1,1,5
County of Hawaii,01-09,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",1,0,1,2
County of Hawaii,01-09,Lieutenant Governor,,I,"CHANG, Les",0,0,0,0
County of Hawaii,01-09,Lieutenant Governor,,R,"AHU, Elwin P.",16,5,21,42
County of Hawaii,01-09,Lieutenant Governor,,R,"SUTTON, Warner Kimo",4,3,10,17
County of Hawaii,01-09,Lieutenant Governor,,D,"HEE, Clayton",117,45,61,223
County of Hawaii,01-09,Lieutenant Governor,,D,"PULETASI, Sam",1,0,1,2
County of Hawaii,01-09,Lieutenant Governor,,D,"TSUTSUI, Shan S.",169,67,130,366
County of Hawaii,01-09,Lieutenant Governor,,D,"ZANAKIS, Mary",26,6,9,41
County of Hawaii,01-09,Lieutenant Governor,,D,"SHIRATORI, Miles",0,1,1,2
County of Hawaii,01-09,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",2,0,1,3
County of Hawaii,01-09,State Senator,1,D,"KA'EHU'AE'A, Wendell",60,30,47,137
County of Hawaii,01-09,State Senator,1,D,"KAHELE, Gilbert",246,87,148,481
County of Hawaii,01-09,State Representative,1,L,"WEINERT, Eric Drake",1,0,2,3
County of Hawaii,01-09,State Representative,1,D,"NAKASHIMA, Mark M.",254,98,165,517
County of Hawaii,02-01,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,4,4
County of Hawaii,02-01,U.S. Senator Vacancy,,R,"CAVASSO, Cam",25,14,16,55
County of Hawaii,02-01,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",5,2,1,8
County of Hawaii,02-01,U.S. Senator Vacancy,,R,"ROCO, John P.",10,4,6,20
County of Hawaii,02-01,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",3,3,3,9
County of Hawaii,02-01,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
County of Hawaii,02-01,U.S. Senator Vacancy,,N,"ALLISON, Joy",3,0,0,3
County of Hawaii,02-01,U.S. Senator Vacancy,,D,"EVANS, Brian",15,5,12,32
County of Hawaii,02-01,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",414,160,171,745
County of Hawaii,02-01,U.S. Senator Vacancy,,D,"SCHATZ, Brian",309,123,150,582
County of Hawaii,02-01,U.S. Representative,2,L,"KENT, Joe",0,0,4,4
County of Hawaii,02-01,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",10,8,12,30
County of Hawaii,02-01,U.S. Representative,2,R,"CROWLEY, Kawika",27,17,12,56
County of Hawaii,02-01,U.S. Representative,2,D,"GABBARD, Tulsi",597,238,261,1096
County of Hawaii,02-01,Governor,,L,"DAVIS, Jeff",0,1,5,6
County of Hawaii,02-01,Governor,,I,"HANNEMANN, Mufi",6,0,0,6
County of Hawaii,02-01,Governor,,R,"AIONA, Duke",50,30,32,112
County of Hawaii,02-01,Governor,,R,"COLLINS, Charles (Trump)",0,0,1,1
County of Hawaii,02-01,Governor,,R,"GREGORY, Stuart Todd",0,0,1,1
County of Hawaii,02-01,Governor,,N,"DAVIS, Misty",0,0,0,0
County of Hawaii,02-01,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,02-01,Governor,,N,"DEJEAN CALDWELL, Khis",1,0,0,1
County of Hawaii,02-01,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
County of Hawaii,02-01,Governor,,D,"ABERCROMBIE, Neil",270,104,129,503
County of Hawaii,02-01,Governor,,D,"IGE, David Yutaka",438,175,200,813
County of Hawaii,02-01,Governor,,D,"TANABE, Van K. (Tanaban)",12,5,4,21
County of Hawaii,02-01,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,1,4,5
County of Hawaii,02-01,Lieutenant Governor,,I,"CHANG, Les",5,0,0,5
County of Hawaii,02-01,Lieutenant Governor,,R,"AHU, Elwin P.",41,20,17,78
County of Hawaii,02-01,Lieutenant Governor,,R,"SUTTON, Warner Kimo",7,6,12,25
County of Hawaii,02-01,Lieutenant Governor,,D,"HEE, Clayton",223,91,112,426
County of Hawaii,02-01,Lieutenant Governor,,D,"PULETASI, Sam",4,4,4,12
County of Hawaii,02-01,Lieutenant Governor,,D,"TSUTSUI, Shan S.",409,161,165,735
County of Hawaii,02-01,Lieutenant Governor,,D,"ZANAKIS, Mary",58,18,28,104
County of Hawaii,02-01,Lieutenant Governor,,D,"SHIRATORI, Miles",13,3,1,17
County of Hawaii,02-01,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",0,1,4,5
County of Hawaii,02-01,State Senator,1,D,"KA'EHU'AE'A, Wendell",113,71,65,249
County of Hawaii,02-01,State Senator,1,D,"KAHELE, Gilbert",539,189,225,953
County of Hawaii,02-01,State Representative,2,D,"TSUJI, Clifton K. (Clift)",579,214,248,1041
County of Hawaii,02-01,State Representative,2,D,"MIRANDA, Edwin L.P.",111,55,54,220
County of Hawaii,02-02,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
County of Hawaii,02-02,U.S. Senator Vacancy,,R,"CAVASSO, Cam",10,8,12,30
County of Hawaii,02-02,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",1,2,0,3
County of Hawaii,02-02,U.S. Senator Vacancy,,R,"ROCO, John P.",3,2,6,11
County of Hawaii,02-02,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",1,0,4,5
County of Hawaii,02-02,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
County of Hawaii,02-02,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
County of Hawaii,02-02,U.S. Senator Vacancy,,D,"EVANS, Brian",6,2,7,15
County of Hawaii,02-02,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",134,69,63,266
County of Hawaii,02-02,U.S. Senator Vacancy,,D,"SCHATZ, Brian",100,36,82,218
County of Hawaii,02-02,U.S. Representative,2,L,"KENT, Joe",0,0,0,0
County of Hawaii,02-02,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",2,2,11,15
County of Hawaii,02-02,U.S. Representative,2,R,"CROWLEY, Kawika",12,7,11,30
County of Hawaii,02-02,U.S. Representative,2,D,"GABBARD, Tulsi",215,83,127,425
County of Hawaii,02-02,Governor,,L,"DAVIS, Jeff",0,0,1,1
County of Hawaii,02-02,Governor,,I,"HANNEMANN, Mufi",2,1,2,5
County of Hawaii,02-02,Governor,,R,"AIONA, Duke",16,11,27,54
County of Hawaii,02-02,Governor,,R,"COLLINS, Charles (Trump)",3,1,0,4
County of Hawaii,02-02,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
County of Hawaii,02-02,Governor,,N,"DAVIS, Misty",0,0,0,0
County of Hawaii,02-02,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,02-02,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
County of Hawaii,02-02,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
County of Hawaii,02-02,Governor,,D,"ABERCROMBIE, Neil",66,28,58,152
County of Hawaii,02-02,Governor,,D,"IGE, David Yutaka",170,74,90,334
County of Hawaii,02-02,Governor,,D,"TANABE, Van K. (Tanaban)",6,3,1,10
County of Hawaii,02-02,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
County of Hawaii,02-02,Lieutenant Governor,,I,"CHANG, Les",0,1,0,1
County of Hawaii,02-02,Lieutenant Governor,,R,"AHU, Elwin P.",15,6,20,41
County of Hawaii,02-02,Lieutenant Governor,,R,"SUTTON, Warner Kimo",3,5,5,13
County of Hawaii,02-02,Lieutenant Governor,,D,"HEE, Clayton",83,34,55,172
County of Hawaii,02-02,Lieutenant Governor,,D,"PULETASI, Sam",4,2,3,9
County of Hawaii,02-02,Lieutenant Governor,,D,"TSUTSUI, Shan S.",132,66,77,275
County of Hawaii,02-02,Lieutenant Governor,,D,"ZANAKIS, Mary",15,1,12,28
County of Hawaii,02-02,Lieutenant Governor,,D,"SHIRATORI, Miles",5,1,2,8
County of Hawaii,02-02,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",0,0,1,1
County of Hawaii,02-02,State Senator,1,D,"KA'EHU'AE'A, Wendell",43,23,35,101
County of Hawaii,02-02,State Senator,1,D,"KAHELE, Gilbert",184,71,107,362
County of Hawaii,02-02,State Representative,2,D,"TSUJI, Clifton K. (Clift)",209,83,121,413
County of Hawaii,02-02,State Representative,2,D,"MIRANDA, Edwin L.P.",29,16,22,67
County of Hawaii,02-03,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
County of Hawaii,02-03,U.S. Senator Vacancy,,R,"CAVASSO, Cam",3,4,2,9
County of Hawaii,02-03,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",4,0,5,9
County of Hawaii,02-03,U.S. Senator Vacancy,,R,"ROCO, John P.",5,1,4,10
County of Hawaii,02-03,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",1,1,1,3
County of Hawaii,02-03,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
County of Hawaii,02-03,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
County of Hawaii,02-03,U.S. Senator Vacancy,,D,"EVANS, Brian",0,0,5,5
County of Hawaii,02-03,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",74,61,146,281
County of Hawaii,02-03,U.S. Senator Vacancy,,D,"SCHATZ, Brian",68,48,78,194
County of Hawaii,02-03,U.S. Representative,2,L,"KENT, Joe",0,0,0,0
County of Hawaii,02-03,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",3,1,2,6
County of Hawaii,02-03,U.S. Representative,2,R,"CROWLEY, Kawika",10,5,12,27
County of Hawaii,02-03,U.S. Representative,2,D,"GABBARD, Tulsi",127,92,201,420
County of Hawaii,02-03,Governor,,L,"DAVIS, Jeff",0,0,0,0
County of Hawaii,02-03,Governor,,I,"HANNEMANN, Mufi",0,1,1,2
County of Hawaii,02-03,Governor,,R,"AIONA, Duke",14,8,16,38
County of Hawaii,02-03,Governor,,R,"COLLINS, Charles (Trump)",0,0,1,1
County of Hawaii,02-03,Governor,,R,"GREGORY, Stuart Todd",0,0,1,1
County of Hawaii,02-03,Governor,,N,"DAVIS, Misty",0,0,0,0
County of Hawaii,02-03,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,02-03,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
County of Hawaii,02-03,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
County of Hawaii,02-03,Governor,,D,"ABERCROMBIE, Neil",64,34,78,176
County of Hawaii,02-03,Governor,,D,"IGE, David Yutaka",72,71,147,290
County of Hawaii,02-03,Governor,,D,"TANABE, Van K. (Tanaban)",2,1,3,6
County of Hawaii,02-03,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
County of Hawaii,02-03,Lieutenant Governor,,I,"CHANG, Les",0,1,1,2
County of Hawaii,02-03,Lieutenant Governor,,R,"AHU, Elwin P.",11,5,10,26
County of Hawaii,02-03,Lieutenant Governor,,R,"SUTTON, Warner Kimo",3,3,4,10
County of Hawaii,02-03,Lieutenant Governor,,D,"HEE, Clayton",61,37,91,189
County of Hawaii,02-03,Lieutenant Governor,,D,"PULETASI, Sam",2,2,4,8
County of Hawaii,02-03,Lieutenant Governor,,D,"TSUTSUI, Shan S.",67,60,114,241
County of Hawaii,02-03,Lieutenant Governor,,D,"ZANAKIS, Mary",9,7,15,31
County of Hawaii,02-03,Lieutenant Governor,,D,"SHIRATORI, Miles",0,0,2,2
County of Hawaii,02-03,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",0,0,0,0
County of Hawaii,02-03,State Senator,1,D,"KA'EHU'AE'A, Wendell",21,25,71,117
County of Hawaii,02-03,State Senator,1,D,"KAHELE, Gilbert",115,76,146,337
County of Hawaii,02-03,State Representative,2,D,"TSUJI, Clifton K. (Clift)",105,79,161,345
County of Hawaii,02-03,State Representative,2,D,"MIRANDA, Edwin L.P.",32,26,58,116
County of Hawaii,02-04,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",2,1,4,7
County of Hawaii,02-04,U.S. Senator Vacancy,,R,"CAVASSO, Cam",34,12,33,79
County of Hawaii,02-04,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",13,7,7,27
County of Hawaii,02-04,U.S. Senator Vacancy,,R,"ROCO, John P.",9,6,8,23
County of Hawaii,02-04,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",0,7,4,11
County of Hawaii,02-04,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,1,1,2
County of Hawaii,02-04,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,1,1,2
County of Hawaii,02-04,U.S. Senator Vacancy,,D,"EVANS, Brian",13,7,15,35
County of Hawaii,02-04,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",729,254,370,1353
County of Hawaii,02-04,U.S. Senator Vacancy,,D,"SCHATZ, Brian",445,151,268,864
County of Hawaii,02-04,U.S. Representative,2,L,"KENT, Joe",2,1,3,6
County of Hawaii,02-04,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",22,6,15,43
County of Hawaii,02-04,U.S. Representative,2,R,"CROWLEY, Kawika",35,27,31,93
County of Hawaii,02-04,U.S. Representative,2,D,"GABBARD, Tulsi",970,337,519,1826
County of Hawaii,02-04,Governor,,L,"DAVIS, Jeff",2,1,3,6
County of Hawaii,02-04,Governor,,I,"HANNEMANN, Mufi",8,3,9,20
County of Hawaii,02-04,Governor,,R,"AIONA, Duke",87,41,60,188
County of Hawaii,02-04,Governor,,R,"COLLINS, Charles (Trump)",0,0,1,1
County of Hawaii,02-04,Governor,,R,"GREGORY, Stuart Todd",1,0,0,1
County of Hawaii,02-04,Governor,,N,"DAVIS, Misty",0,0,1,1
County of Hawaii,02-04,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,02-04,Governor,,N,"DEJEAN CALDWELL, Khis",0,1,0,1
County of Hawaii,02-04,Governor,,N,"SPATOLA, Joseph R.",0,0,1,1
County of Hawaii,02-04,Governor,,D,"ABERCROMBIE, Neil",311,104,204,619
County of Hawaii,02-04,Governor,,D,"IGE, David Yutaka",834,300,438,1572
County of Hawaii,02-04,Governor,,D,"TANABE, Van K. (Tanaban)",21,5,8,34
County of Hawaii,02-04,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",2,1,3,6
County of Hawaii,02-04,Lieutenant Governor,,I,"CHANG, Les",6,3,5,14
County of Hawaii,02-04,Lieutenant Governor,,R,"AHU, Elwin P.",59,29,39,127
County of Hawaii,02-04,Lieutenant Governor,,R,"SUTTON, Warner Kimo",14,7,13,34
County of Hawaii,02-04,Lieutenant Governor,,D,"HEE, Clayton",370,129,193,692
County of Hawaii,02-04,Lieutenant Governor,,D,"PULETASI, Sam",4,2,3,9
County of Hawaii,02-04,Lieutenant Governor,,D,"TSUTSUI, Shan S.",683,254,395,1332
County of Hawaii,02-04,Lieutenant Governor,,D,"ZANAKIS, Mary",74,13,34,121
County of Hawaii,02-04,Lieutenant Governor,,D,"SHIRATORI, Miles",12,1,9,22
County of Hawaii,02-04,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",2,2,3,7
County of Hawaii,02-04,State Senator,1,D,"KA'EHU'AE'A, Wendell",162,69,95,326
County of Hawaii,02-04,State Senator,1,D,"KAHELE, Gilbert",891,307,507,1705
County of Hawaii,02-04,State Representative,2,D,"TSUJI, Clifton K. (Clift)",1044,349,547,1940
County of Hawaii,02-04,State Representative,2,D,"MIRANDA, Edwin L.P.",96,42,78,216
County of Hawaii,02-05,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
County of Hawaii,02-05,U.S. Senator Vacancy,,R,"CAVASSO, Cam",30,4,14,48
County of Hawaii,02-05,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",4,1,2,7
County of Hawaii,02-05,U.S. Senator Vacancy,,R,"ROCO, John P.",5,5,1,11
County of Hawaii,02-05,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",0,2,1,3
County of Hawaii,02-05,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",1,0,1,2
County of Hawaii,02-05,U.S. Senator Vacancy,,N,"ALLISON, Joy",2,0,1,3
County of Hawaii,02-05,U.S. Senator Vacancy,,D,"EVANS, Brian",9,6,7,22
County of Hawaii,02-05,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",562,236,251,1049
County of Hawaii,02-05,U.S. Senator Vacancy,,D,"SCHATZ, Brian",350,123,200,673
County of Hawaii,02-05,U.S. Representative,2,L,"KENT, Joe",0,0,0,0
County of Hawaii,02-05,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",19,9,6,34
County of Hawaii,02-05,U.S. Representative,2,R,"CROWLEY, Kawika",18,5,13,36
County of Hawaii,02-05,U.S. Representative,2,D,"GABBARD, Tulsi",785,309,380,1474
County of Hawaii,02-05,Governor,,L,"DAVIS, Jeff",0,0,0,0
County of Hawaii,02-05,Governor,,I,"HANNEMANN, Mufi",3,0,0,3
County of Hawaii,02-05,Governor,,R,"AIONA, Duke",64,16,29,109
County of Hawaii,02-05,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
County of Hawaii,02-05,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
County of Hawaii,02-05,Governor,,N,"DAVIS, Misty",2,0,0,2
County of Hawaii,02-05,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,02-05,Governor,,N,"DEJEAN CALDWELL, Khis",2,0,1,3
County of Hawaii,02-05,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
County of Hawaii,02-05,Governor,,D,"ABERCROMBIE, Neil",235,83,141,459
County of Hawaii,02-05,Governor,,D,"IGE, David Yutaka",682,279,310,1271
County of Hawaii,02-05,Governor,,D,"TANABE, Van K. (Tanaban)",7,0,4,11
County of Hawaii,02-05,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
County of Hawaii,02-05,Lieutenant Governor,,I,"CHANG, Les",3,0,0,3
County of Hawaii,02-05,Lieutenant Governor,,R,"AHU, Elwin P.",42,14,21,77
County of Hawaii,02-05,Lieutenant Governor,,R,"SUTTON, Warner Kimo",13,2,5,20
County of Hawaii,02-05,Lieutenant Governor,,D,"HEE, Clayton",278,96,126,500
County of Hawaii,02-05,Lieutenant Governor,,D,"PULETASI, Sam",3,0,2,5
County of Hawaii,02-05,Lieutenant Governor,,D,"TSUTSUI, Shan S.",562,244,284,1090
County of Hawaii,02-05,Lieutenant Governor,,D,"ZANAKIS, Mary",46,15,21,82
County of Hawaii,02-05,Lieutenant Governor,,D,"SHIRATORI, Miles",6,2,4,12
County of Hawaii,02-05,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",0,0,0,0
County of Hawaii,02-05,State Senator,1,D,"KA'EHU'AE'A, Wendell",101,58,61,220
County of Hawaii,02-05,State Senator,1,D,"KAHELE, Gilbert",721,270,349,1340
County of Hawaii,02-05,State Representative,2,D,"TSUJI, Clifton K. (Clift)",799,331,389,1519
County of Hawaii,02-05,State Representative,2,D,"MIRANDA, Edwin L.P.",84,25,47,156
County of Hawaii,03-01,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",3,1,1,5
County of Hawaii,03-01,U.S. Senator Vacancy,,R,"CAVASSO, Cam",30,10,24,64
County of Hawaii,03-01,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",8,0,10,18
County of Hawaii,03-01,U.S. Senator Vacancy,,R,"ROCO, John P.",6,3,7,16
County of Hawaii,03-01,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",4,0,6,10
County of Hawaii,03-01,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
County of Hawaii,03-01,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
County of Hawaii,03-01,U.S. Senator Vacancy,,D,"EVANS, Brian",11,6,10,27
County of Hawaii,03-01,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",518,182,328,1028
County of Hawaii,03-01,U.S. Senator Vacancy,,D,"SCHATZ, Brian",356,111,219,686
County of Hawaii,03-01,U.S. Representative,2,L,"KENT, Joe",3,1,1,5
County of Hawaii,03-01,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",15,4,18,37
County of Hawaii,03-01,U.S. Representative,2,R,"CROWLEY, Kawika",33,6,32,71
County of Hawaii,03-01,U.S. Representative,2,D,"GABBARD, Tulsi",731,250,448,1429
County of Hawaii,03-01,Governor,,L,"DAVIS, Jeff",3,1,0,4
County of Hawaii,03-01,Governor,,I,"HANNEMANN, Mufi",6,0,4,10
County of Hawaii,03-01,Governor,,R,"AIONA, Duke",68,17,56,141
County of Hawaii,03-01,Governor,,R,"COLLINS, Charles (Trump)",1,0,1,2
County of Hawaii,03-01,Governor,,R,"GREGORY, Stuart Todd",1,0,0,1
County of Hawaii,03-01,Governor,,N,"DAVIS, Misty",0,0,0,0
County of Hawaii,03-01,Governor,,N,"MORSE, Richard",0,0,0,0
County of Hawaii,03-01,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
County of Hawaii,03-01,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
County of Hawaii,03-01,Governor,,D,"ABERCROMBIE, Neil",240,66,169,475
County of Hawaii,03-01,Governor,,D,"IGE, David Yutaka",616,223,374,1213
County of Hawaii,03-01,Governor,,D,"TANABE, Van K. (Tanaban)",11,6,6,23
County of Hawaii,03-01,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",3,1,0,4
County of Hawaii,03-01,Lieutenant Governor,,I,"CHANG, Les",5,0,4,9
County of Hawaii,03-01,Lieutenant Governor,,R,"AHU, Elwin P.",53,11,38,102
County of Hawaii,03-01,Lieutenant Governor,,R,"SUTTON, Warner Kimo",10,5,15,30
County of Hawaii,03-01,Lieutenant Governor,,D,"HEE, Clayton",269,86,159,514
County of Hawaii,03-01,Lieutenant Governor,,D,"PULETASI, Sam",3,0,2,5
County of Hawaii,03-01,Lieutenant Governor,,D,"TSUTSUI, Shan S.",521,184,335,1040
County of Hawaii,03-01,Lieutenant Governor,,D,"ZANAKIS, Mary",57,15,34,106
County of Hawaii,03-01,Lieutenant Governor,,D,"SHIRATORI, Miles",6,2,4,12
County of Hawaii,03-01,State Senator,1,L,"ARIANOFF, Gregory (Kobata)",3,1,1,5
County of Hawaii,03-01,State Senator,1,D,"KA'EHU'AE'A, Wendell",114,55,96,265
County of Hawaii,03-01,State Senator,1,D,"KAHELE, Gilbert",656,212,407,1275
County of Hawaii,03-01,State Representative,3,L,"FOGEL, Fred F.",3,1,1,5
County of Hawaii,03-01,State Representative,3,R,"DICKSON, Bill",44,8,43,95
County of Hawaii,03-01,State Representative,3,D,"ONISHI, Richard H.K.",748,260,488,1496
County of Hawaii,03-02,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,0,0
County of Hawaii,03-02,U.S. Senator Vacancy,,R,"CAVASSO, Cam",12,1,0,13
County of Hawaii,03-02,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",3,0,0,3
County of Hawaii,03-02,U.S. Senator Vacancy,,R,"ROCO, John P.",2,0,0,2
County of Hawaii,03-02,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",0,0,0,0
County of Hawaii,03-02,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
County of Hawaii,03-02,U.S. Senator Vacancy,,N,"ALLISON, Joy",1,0,0,1
County of Hawaii,03-02,U.S. Senator Vacancy,,D,"EVANS, Brian",2,0,0,2
County of Hawaii,03-02,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",97,1,0,98
County of Hawaii,03-02,U.S. Senator Vacancy,,D,"SCHATZ, Brian",99,2,0,101
County of Hawaii,03-02,U.S. Representative,2,L,"KENT, Joe",0,0,0,0
County of Hawaii,03-02,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",7,0,0,7
