county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Hawaii,04-04,Governor,,L,DAVIS / MARLIN,37,14,36,87
County of Hawaii,04-04,Governor,,I,HANNEMANN / CHANG,95,41,50,186
County of Hawaii,04-04,Governor,,D,IGE / TSUTSUI,340,102,222,664
County of Hawaii,04-04,State Representative,4,D,"SANBUENAVENTURA, Joy A.",461,146,287,894
County of Hawaii,04-04,State Representative,4,R,"THOMAS, Gary",138,51,102,291
County of Hawaii,05-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",51,9,80,140
County of Hawaii,05-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",6,7,15,28
County of Hawaii,05-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",205,28,215,448
County of Hawaii,05-01,U.S. House,2,R,"CROWLEY, Kawika",37,8,60,105
County of Hawaii,05-01,U.S. House,2,D,"GABBARD, Tulsi",222,34,241,497
County of Hawaii,05-01,U.S. House,2,L,"KENT, Joe",6,2,9,17
County of Hawaii,05-01,Governor,,R,AIONA / AHU,72,17,95,184
County of Hawaii,05-01,Governor,,L,DAVIS / MARLIN,6,1,12,19
County of Hawaii,05-01,Governor,,I,HANNEMANN / CHANG,67,7,56,130
County of Hawaii,05-01,Governor,,D,IGE / TSUTSUI,128,20,159,307
County of Hawaii,05-01,State Senate,3,D,"GREEN, Josh",219,36,240,495
County of Hawaii,05-01,State Senate,3,L,"LAST, Michael L.",36,6,58,100
County of Hawaii,05-01,State Representative,5,R,"BATEMAN, Dave",92,14,99,205
County of Hawaii,05-01,State Representative,5,D,"CREAGAN, Richard P.",160,28,198,386
County of Hawaii,05-01,State Representative,5,L,"LALANNE, Jon A.",9,3,16,28
County of Hawaii,05-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",73,15,155,243
County of Hawaii,05-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",19,2,48,69
County of Hawaii,05-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",179,25,277,481
County of Hawaii,05-02,U.S. House,2,R,"CROWLEY, Kawika",61,15,127,203
County of Hawaii,05-02,U.S. House,2,D,"GABBARD, Tulsi",195,28,327,550
County of Hawaii,05-02,U.S. House,2,L,"KENT, Joe",16,0,28,44
County of Hawaii,05-02,Governor,,R,AIONA / AHU,89,19,155,263
County of Hawaii,05-02,Governor,,L,DAVIS / MARLIN,21,2,33,56
County of Hawaii,05-02,Governor,,I,HANNEMANN / CHANG,38,6,84,128
County of Hawaii,05-02,Governor,,D,IGE / TSUTSUI,129,17,213,359
County of Hawaii,05-02,State Senate,3,D,"GREEN, Josh",197,29,321,547
County of Hawaii,05-02,State Senate,3,L,"LAST, Michael L.",67,14,140,221
County of Hawaii,05-02,State Representative,5,R,"BATEMAN, Dave",87,16,168,271
County of Hawaii,05-02,State Representative,5,D,"CREAGAN, Richard P.",168,24,265,457
County of Hawaii,05-02,State Representative,5,L,"LALANNE, Jon A.",17,4,40,61
County of Hawaii,05-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",17,2,29,48
County of Hawaii,05-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",0,2,11,13
County of Hawaii,05-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",71,8,94,173
County of Hawaii,05-03,U.S. House,2,R,"CROWLEY, Kawika",13,3,25,41
County of Hawaii,05-03,U.S. House,2,D,"GABBARD, Tulsi",65,8,99,172
County of Hawaii,05-03,U.S. House,2,L,"KENT, Joe",8,2,10,20
County of Hawaii,05-03,Governor,,R,AIONA / AHU,21,6,34,61
County of Hawaii,05-03,Governor,,L,DAVIS / MARLIN,2,0,10,12
County of Hawaii,05-03,Governor,,I,HANNEMANN / CHANG,10,1,18,29
County of Hawaii,05-03,Governor,,D,IGE / TSUTSUI,56,6,72,134
County of Hawaii,05-03,State Senate,3,D,"GREEN, Josh",79,10,102,191
County of Hawaii,05-03,State Senate,3,L,"LAST, Michael L.",7,3,22,32
County of Hawaii,05-03,State Representative,5,R,"BATEMAN, Dave",22,5,37,64
County of Hawaii,05-03,State Representative,5,D,"CREAGAN, Richard P.",59,6,80,145
County of Hawaii,05-03,State Representative,5,L,"LALANNE, Jon A.",3,2,8,13
County of Hawaii,05-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",17,2,27,46
County of Hawaii,05-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",8,1,9,18
County of Hawaii,05-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",104,13,128,245
County of Hawaii,05-04,U.S. House,2,R,"CROWLEY, Kawika",15,2,20,37
County of Hawaii,05-04,U.S. House,2,D,"GABBARD, Tulsi",118,14,140,272
County of Hawaii,05-04,U.S. House,2,L,"KENT, Joe",1,0,6,7
County of Hawaii,05-04,Governor,,R,AIONA / AHU,37,3,47,87
County of Hawaii,05-04,Governor,,L,DAVIS / MARLIN,1,0,8,9
County of Hawaii,05-04,Governor,,I,HANNEMANN / CHANG,23,4,22,49
County of Hawaii,05-04,Governor,,D,IGE / TSUTSUI,76,9,91,176
County of Hawaii,05-04,State Senate,3,D,"GREEN, Josh",115,13,139,267
County of Hawaii,05-04,State Senate,3,L,"LAST, Michael L.",16,1,20,37
County of Hawaii,05-04,State Representative,5,R,"BATEMAN, Dave",40,5,54,99
County of Hawaii,05-04,State Representative,5,D,"CREAGAN, Richard P.",87,11,103,201
County of Hawaii,05-04,State Representative,5,L,"LALANNE, Jon A.",3,0,5,8
County of Hawaii,05-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",19,6,32,57
County of Hawaii,05-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",2,0,4,6
County of Hawaii,05-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",108,23,160,291
County of Hawaii,05-05,U.S. House,2,R,"CROWLEY, Kawika",17,3,23,43
County of Hawaii,05-05,U.S. House,2,D,"GABBARD, Tulsi",105,26,170,301
County of Hawaii,05-05,U.S. House,2,L,"KENT, Joe",2,0,5,7
County of Hawaii,05-05,Governor,,R,AIONA / AHU,28,8,39,75
County of Hawaii,05-05,Governor,,L,DAVIS / MARLIN,3,2,9,14
County of Hawaii,05-05,Governor,,I,HANNEMANN / CHANG,24,5,28,57
County of Hawaii,05-05,Governor,,D,IGE / TSUTSUI,74,14,123,211
County of Hawaii,05-05,State Senate,3,D,"GREEN, Josh",112,26,172,310
County of Hawaii,05-05,State Senate,3,L,"LAST, Michael L.",10,1,20,31
County of Hawaii,05-05,State Representative,5,R,"BATEMAN, Dave",39,13,53,105
County of Hawaii,05-05,State Representative,5,D,"CREAGAN, Richard P.",81,15,136,232
County of Hawaii,05-05,State Representative,5,L,"LALANNE, Jon A.",4,1,7,12
County of Hawaii,05-06,U.S. Senate Vacancy,,R,"CAVASSO, Cam",107,23,174,304
County of Hawaii,05-06,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",11,4,37,52
County of Hawaii,05-06,U.S. Senate Vacancy,,D,"SCHATZ, Brian",485,81,530,1096
County of Hawaii,05-06,U.S. House,2,R,"CROWLEY, Kawika",64,18,128,210
County of Hawaii,05-06,U.S. House,2,D,"GABBARD, Tulsi",539,91,593,1223
County of Hawaii,05-06,U.S. House,2,L,"KENT, Joe",11,1,23,35
County of Hawaii,05-06,Governor,,R,AIONA / AHU,124,33,222,379
County of Hawaii,05-06,Governor,,L,DAVIS / MARLIN,10,2,33,45
County of Hawaii,05-06,Governor,,I,HANNEMANN / CHANG,83,15,91,189
County of Hawaii,05-06,Governor,,D,IGE / TSUTSUI,416,63,414,893
County of Hawaii,05-06,State Senate,3,D,"GREEN, Josh",532,73,581,1186
County of Hawaii,05-06,State Senate,3,L,"LAST, Michael L.",55,22,128,205
County of Hawaii,05-06,State Representative,5,R,"BATEMAN, Dave",154,41,260,455
County of Hawaii,05-06,State Representative,5,D,"CREAGAN, Richard P.",429,62,451,942
County of Hawaii,05-06,State Representative,5,L,"LALANNE, Jon A.",9,3,22,34
County of Hawaii,05-07,U.S. Senate Vacancy,,R,"CAVASSO, Cam",93,36,128,257
County of Hawaii,05-07,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,2,10,17
County of Hawaii,05-07,U.S. Senate Vacancy,,D,"SCHATZ, Brian",298,84,336,718
County of Hawaii,05-07,U.S. House,2,R,"CROWLEY, Kawika",67,24,95,186
County of Hawaii,05-07,U.S. House,2,D,"GABBARD, Tulsi",323,99,379,801
County of Hawaii,05-07,U.S. House,2,L,"KENT, Joe",9,2,6,17
County of Hawaii,05-07,Governor,,R,AIONA / AHU,123,45,161,329
County of Hawaii,05-07,Governor,,L,DAVIS / MARLIN,5,2,7,14
County of Hawaii,05-07,Governor,,I,HANNEMANN / CHANG,49,16,79,144
County of Hawaii,05-07,Governor,,D,IGE / TSUTSUI,232,62,239,533
County of Hawaii,05-07,State Senate,3,D,"GREEN, Josh",327,100,389,816
County of Hawaii,05-07,State Senate,3,L,"LAST, Michael L.",55,13,72,140
County of Hawaii,05-07,State Representative,5,R,"BATEMAN, Dave",138,61,180,379
County of Hawaii,05-07,State Representative,5,D,"CREAGAN, Richard P.",236,54,279,569
County of Hawaii,05-07,State Representative,5,L,"LALANNE, Jon A.",11,3,13,27
County of Hawaii,05-08,U.S. Senate Vacancy,,R,"CAVASSO, Cam",266,74,290,630
County of Hawaii,05-08,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",18,13,29,60
County of Hawaii,05-08,U.S. Senate Vacancy,,D,"SCHATZ, Brian",402,148,447,997
County of Hawaii,05-08,U.S. House,2,R,"CROWLEY, Kawika",214,55,234,503
County of Hawaii,05-08,U.S. House,2,D,"GABBARD, Tulsi",443,170,514,1127
County of Hawaii,05-08,U.S. House,2,L,"KENT, Joe",25,10,21,56
County of Hawaii,05-08,Governor,,R,AIONA / AHU,292,85,354,731
County of Hawaii,05-08,Governor,,L,DAVIS / MARLIN,19,7,21,47
County of Hawaii,05-08,Governor,,I,HANNEMANN / CHANG,90,50,71,211
County of Hawaii,05-08,Governor,,D,IGE / TSUTSUI,294,95,333,722
County of Hawaii,05-08,State Senate,3,D,"GREEN, Josh",509,189,575,1273
County of Hawaii,05-08,State Senate,3,L,"LAST, Michael L.",130,30,132,292
County of Hawaii,05-08,State Representative,5,R,"BATEMAN, Dave",324,111,376,811
County of Hawaii,05-08,State Representative,5,D,"CREAGAN, Richard P.",318,114,348,780
County of Hawaii,05-08,State Representative,5,L,"LALANNE, Jon A.",27,10,33,70
County of Hawaii,06-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",69,14,95,178
County of Hawaii,06-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,2,13,22
County of Hawaii,06-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",140,41,155,336
County of Hawaii,06-01,U.S. House,2,R,"CROWLEY, Kawika",62,10,73,145
County of Hawaii,06-01,U.S. House,2,D,"GABBARD, Tulsi",152,48,178,378
County of Hawaii,06-01,U.S. House,2,L,"KENT, Joe",3,0,12,15
County of Hawaii,06-01,Governor,,R,AIONA / AHU,84,17,121,222
County of Hawaii,06-01,Governor,,L,DAVIS / MARLIN,3,3,16,22
County of Hawaii,06-01,Governor,,I,HANNEMANN / CHANG,21,7,27,55
County of Hawaii,06-01,Governor,,D,IGE / TSUTSUI,112,29,102,243
County of Hawaii,06-01,State Senate,3,D,"GREEN, Josh",172,48,198,418
County of Hawaii,06-01,State Senate,3,L,"LAST, Michael L.",32,6,52,90
County of Hawaii,06-01,State Representative,6,D,"LOWEN, Nicole",139,37,159,335
County of Hawaii,06-01,State Representative,6,R,"VALENZUELA, Kelly",80,18,100,198
County of Hawaii,06-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",187,77,256,520
County of Hawaii,06-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",19,8,37,64
County of Hawaii,06-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",342,139,375,856
County of Hawaii,06-02,U.S. House,2,R,"CROWLEY, Kawika",144,72,219,435
County of Hawaii,06-02,U.S. House,2,D,"GABBARD, Tulsi",384,149,417,950
County of Hawaii,06-02,U.S. House,2,L,"KENT, Joe",21,6,26,53
County of Hawaii,06-02,Governor,,R,AIONA / AHU,222,91,292,605
County of Hawaii,06-02,Governor,,L,DAVIS / MARLIN,12,3,18,33
County of Hawaii,06-02,Governor,,I,HANNEMANN / CHANG,79,34,80,193
County of Hawaii,06-02,Governor,,D,IGE / TSUTSUI,241,99,285,625
County of Hawaii,06-02,State Senate,3,D,"GREEN, Josh",418,168,468,1054
County of Hawaii,06-02,State Senate,3,L,"LAST, Michael L.",94,39,143,276
County of Hawaii,06-02,State Representative,6,D,"LOWEN, Nicole",324,128,376,828
County of Hawaii,06-02,State Representative,6,R,"VALENZUELA, Kelly",216,97,289,602
County of Hawaii,06-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",168,57,202,427
County of Hawaii,06-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",10,4,22,36
County of Hawaii,06-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",366,165,363,894
County of Hawaii,06-03,U.S. House,2,R,"CROWLEY, Kawika",136,48,154,338
County of Hawaii,06-03,U.S. House,2,D,"GABBARD, Tulsi",398,176,413,987
County of Hawaii,06-03,U.S. House,2,L,"KENT, Joe",8,0,16,24
County of Hawaii,06-03,Governor,,R,AIONA / AHU,217,74,253,544
County of Hawaii,06-03,Governor,,L,DAVIS / MARLIN,10,3,14,27
County of Hawaii,06-03,Governor,,I,HANNEMANN / CHANG,71,27,76,174
County of Hawaii,06-03,Governor,,D,IGE / TSUTSUI,251,123,256,630
County of Hawaii,06-03,State Senate,3,D,"GREEN, Josh",433,185,445,1063
County of Hawaii,06-03,State Senate,3,L,"LAST, Michael L.",86,34,92,212
County of Hawaii,06-03,State Representative,6,D,"LOWEN, Nicole",345,157,364,866
County of Hawaii,06-03,State Representative,6,R,"VALENZUELA, Kelly",200,69,227,496
County of Hawaii,06-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",170,84,231,485
County of Hawaii,06-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",14,5,32,51
County of Hawaii,06-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",401,204,476,1081
County of Hawaii,06-04,U.S. House,2,R,"CROWLEY, Kawika",126,69,171,366
County of Hawaii,06-04,U.S. House,2,D,"GABBARD, Tulsi",447,220,550,1217
County of Hawaii,06-04,U.S. House,2,L,"KENT, Joe",12,5,17,34
County of Hawaii,06-04,Governor,,R,AIONA / AHU,243,117,330,690
County of Hawaii,06-04,Governor,,L,DAVIS / MARLIN,10,3,13,26
County of Hawaii,06-04,Governor,,I,HANNEMANN / CHANG,94,57,116,267
County of Hawaii,06-04,Governor,,D,IGE / TSUTSUI,247,120,291,658
County of Hawaii,06-04,State Senate,3,D,"GREEN, Josh",476,238,562,1276
County of Hawaii,06-04,State Senate,3,L,"LAST, Michael L.",86,39,130,255
County of Hawaii,06-04,State Representative,6,D,"LOWEN, Nicole",368,177,463,1008
County of Hawaii,06-04,State Representative,6,R,"VALENZUELA, Kelly",213,115,287,615
County of Hawaii,06-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",116,49,188,353
County of Hawaii,06-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",9,3,43,55
County of Hawaii,06-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",250,127,433,810
County of Hawaii,06-05,U.S. House,2,R,"CROWLEY, Kawika",84,36,143,263
County of Hawaii,06-05,U.S. House,2,D,"GABBARD, Tulsi",283,142,485,910
County of Hawaii,06-05,U.S. House,2,L,"KENT, Joe",14,4,33,51
County of Hawaii,06-05,Governor,,R,AIONA / AHU,145,65,253,463
County of Hawaii,06-05,Governor,,L,DAVIS / MARLIN,7,3,29,39
County of Hawaii,06-05,Governor,,I,HANNEMANN / CHANG,66,28,96,190
County of Hawaii,06-05,Governor,,D,IGE / TSUTSUI,163,84,293,540
County of Hawaii,06-05,State Senate,4,D,"INOUYE, Lorraine Rodero",248,127,460,835
County of Hawaii,06-05,State Senate,4,L,"SCHILLER, Alain",99,41,154,294
County of Hawaii,06-05,State Representative,6,D,"LOWEN, Nicole",248,119,419,786
County of Hawaii,06-05,State Representative,6,R,"VALENZUELA, Kelly",123,61,239,423
County of Hawaii,07-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",90,50,93,233
County of Hawaii,07-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",2,2,9,13
County of Hawaii,07-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",145,83,129,357
County of Hawaii,07-01,U.S. House,2,R,"CROWLEY, Kawika",57,35,78,170
County of Hawaii,07-01,U.S. House,2,D,"GABBARD, Tulsi",174,94,144,412
County of Hawaii,07-01,U.S. House,2,L,"KENT, Joe",2,4,10,16
County of Hawaii,07-01,Governor,,R,AIONA / AHU,108,61,117,286
County of Hawaii,07-01,Governor,,L,DAVIS / MARLIN,1,4,8,13
County of Hawaii,07-01,Governor,,I,HANNEMANN / CHANG,27,20,25,72
County of Hawaii,07-01,Governor,,D,IGE / TSUTSUI,100,52,85,237
County of Hawaii,07-01,State Senate,4,D,"INOUYE, Lorraine Rodero",151,81,137,369
County of Hawaii,07-01,State Senate,4,L,"SCHILLER, Alain",64,47,74,185
County of Hawaii,07-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",199,43,341,583
County of Hawaii,07-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",22,4,56,82
County of Hawaii,07-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",396,97,628,1121
County of Hawaii,07-02,U.S. House,2,R,"CROWLEY, Kawika",160,22,291,473
County of Hawaii,07-02,U.S. House,2,D,"GABBARD, Tulsi",435,120,682,1237
County of Hawaii,07-02,U.S. House,2,L,"KENT, Joe",18,5,48,71
County of Hawaii,07-02,Governor,,R,AIONA / AHU,261,59,441,761
County of Hawaii,07-02,Governor,,L,DAVIS / MARLIN,21,5,36,62
County of Hawaii,07-02,Governor,,I,HANNEMANN / CHANG,59,19,153,231
County of Hawaii,07-02,Governor,,D,IGE / TSUTSUI,283,64,405,752
County of Hawaii,07-02,State Senate,4,D,"INOUYE, Lorraine Rodero",398,106,641,1145
County of Hawaii,07-02,State Senate,4,L,"SCHILLER, Alain",174,36,319,529
County of Hawaii,07-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",143,24,210,377
County of Hawaii,07-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",25,1,41,67
County of Hawaii,07-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",543,67,725,1335
County of Hawaii,07-03,U.S. House,2,R,"CROWLEY, Kawika",117,14,157,288
County of Hawaii,07-03,U.S. House,2,D,"GABBARD, Tulsi",569,76,793,1438
County of Hawaii,07-03,U.S. House,2,L,"KENT, Joe",20,0,29,49
County of Hawaii,07-03,Governor,,R,AIONA / AHU,199,33,276,508
County of Hawaii,07-03,Governor,,L,DAVIS / MARLIN,23,2,42,67
County of Hawaii,07-03,Governor,,I,HANNEMANN / CHANG,108,18,161,287
County of Hawaii,07-03,Governor,,D,IGE / TSUTSUI,390,38,506,934
County of Hawaii,07-03,State Senate,4,D,"INOUYE, Lorraine Rodero",532,76,757,1365
County of Hawaii,07-03,State Senate,4,L,"SCHILLER, Alain",147,14,179,340
County of Hawaii,07-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",148,105,225,478
County of Hawaii,07-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,8,30,53
County of Hawaii,07-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",457,349,602,1408
County of Hawaii,07-04,U.S. House,2,R,"CROWLEY, Kawika",103,73,162,338
County of Hawaii,07-04,U.S. House,2,D,"GABBARD, Tulsi",505,389,674,1568
County of Hawaii,07-04,U.S. House,2,L,"KENT, Joe",20,10,29,59
County of Hawaii,07-04,Governor,,R,AIONA / AHU,215,161,293,669
County of Hawaii,07-04,Governor,,L,DAVIS / MARLIN,11,6,39,56
County of Hawaii,07-04,Governor,,I,HANNEMANN / CHANG,119,98,134,351
County of Hawaii,07-04,Governor,,D,IGE / TSUTSUI,289,211,408,908
County of Hawaii,07-04,State Senate,4,D,"INOUYE, Lorraine Rodero",477,387,619,1483
County of Hawaii,07-04,State Senate,4,L,"SCHILLER, Alain",119,76,187,382
County of Hawaii,07-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",59,15,91,165
County of Hawaii,07-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,3,14,22
County of Hawaii,07-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",191,118,243,552
County of Hawaii,07-05,U.S. House,2,R,"CROWLEY, Kawika",42,15,61,118
County of Hawaii,07-05,U.S. House,2,D,"GABBARD, Tulsi",199,121,273,593
County of Hawaii,07-05,U.S. House,2,L,"KENT, Joe",8,2,13,23
County of Hawaii,07-05,Governor,,R,AIONA / AHU,84,48,135,267
County of Hawaii,07-05,Governor,,L,DAVIS / MARLIN,8,2,10,20
County of Hawaii,07-05,Governor,,I,HANNEMANN / CHANG,44,23,66,133
County of Hawaii,07-05,Governor,,D,IGE / TSUTSUI,117,65,140,322
County of Hawaii,07-05,State Senate,4,D,"INOUYE, Lorraine Rodero",191,115,267,573
County of Hawaii,07-05,State Senate,4,L,"SCHILLER, Alain",47,18,70,135
County of Maui,08-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",120,20,142,282
County of Maui,08-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",10,2,24,36
County of Maui,08-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",314,86,344,744
County of Maui,08-01,U.S. House,2,R,"CROWLEY, Kawika",71,12,97,180
County of Maui,08-01,U.S. House,2,D,"GABBARD, Tulsi",371,97,410,878
County of Maui,08-01,U.S. House,2,L,"KENT, Joe",8,1,11,20
County of Maui,08-01,Governor,,R,AIONA / AHU,148,30,167,345
County of Maui,08-01,Governor,,L,DAVIS / MARLIN,7,8,14,29
County of Maui,08-01,Governor,,I,HANNEMANN / CHANG,82,18,97,197
County of Maui,08-01,Governor,,D,IGE / TSUTSUI,219,57,253,529
County of Maui,08-01,State Senate,5 Vacancy,R,"KAMAKA, Joe",189,43,226,458
County of Maui,08-01,State Senate,5 Vacancy,D,"KEITH-AGARAN, Gil S. Coloma",238,62,269,569
County of Maui,08-01,State Representative,8,R,"KAPOI, Cranston Kaleialoha",204,44,238,486
County of Maui,08-01,State Representative,8,D,"SOUKI, Joe",219,57,267,543
County of Maui,08-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",146,28,196,370
County of Maui,08-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",26,5,30,61
County of Maui,08-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",558,75,557,1190
County of Maui,08-02,U.S. House,2,R,"CROWLEY, Kawika",76,10,98,184
County of Maui,08-02,U.S. House,2,D,"GABBARD, Tulsi",648,98,660,1406
County of Maui,08-02,U.S. House,2,L,"KENT, Joe",16,3,26,45
County of Maui,08-02,Governor,,R,AIONA / AHU,220,25,258,503
County of Maui,08-02,Governor,,L,DAVIS / MARLIN,8,2,8,18
County of Maui,08-02,Governor,,I,HANNEMANN / CHANG,137,31,175,343
County of Maui,08-02,Governor,,D,IGE / TSUTSUI,393,54,378,825
County of Maui,08-02,State Senate,5 Vacancy,R,"KAMAKA, Joe",260,32,293,585
County of Maui,08-02,State Senate,5 Vacancy,D,"KEITH-AGARAN, Gil S. Coloma",453,77,482,1012
County of Maui,08-02,State Representative,8,R,"KAPOI, Cranston Kaleialoha",250,37,255,542
County of Maui,08-02,State Representative,8,D,"SOUKI, Joe",471,68,511,1050
County of Maui,08-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",60,14,70,144
County of Maui,08-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,2,17,26
County of Maui,08-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",256,39,254,549
County of Maui,08-03,U.S. House,2,R,"CROWLEY, Kawika",33,11,50,94
County of Maui,08-03,U.S. House,2,D,"GABBARD, Tulsi",296,47,284,627
County of Maui,08-03,U.S. House,2,L,"KENT, Joe",5,0,12,17
County of Maui,08-03,Governor,,R,AIONA / AHU,91,16,93,200
County of Maui,08-03,Governor,,L,DAVIS / MARLIN,3,1,2,6
County of Maui,08-03,Governor,,I,HANNEMANN / CHANG,55,8,87,150
County of Maui,08-03,Governor,,D,IGE / TSUTSUI,195,31,183,409
County of Maui,08-03,State Senate,5 Vacancy,R,"KAMAKA, Joe",82,19,110,211
County of Maui,08-03,State Senate,5 Vacancy,D,"KEITH-AGARAN, Gil S. Coloma",233,34,231,498
County of Maui,08-03,State Representative,8,R,"KAPOI, Cranston Kaleialoha",78,20,107,205
County of Maui,08-03,State Representative,8,D,"SOUKI, Joe",240,36,234,510
County of Maui,08-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",81,25,80,186
County of Maui,08-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",12,5,10,27
County of Maui,08-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",365,77,262,704
County of Maui,08-04,U.S. House,2,R,"CROWLEY, Kawika",53,20,50,123
County of Maui,08-04,U.S. House,2,D,"GABBARD, Tulsi",416,82,291,789
County of Maui,08-04,U.S. House,2,L,"KENT, Joe",8,4,8,20
County of Maui,08-04,Governor,,R,AIONA / AHU,111,23,100,234
County of Maui,08-04,Governor,,L,DAVIS / MARLIN,12,2,4,18
County of Maui,08-04,Governor,,I,HANNEMANN / CHANG,75,21,75,171
County of Maui,08-04,Governor,,D,IGE / TSUTSUI,286,62,186,534
County of Maui,08-04,State Senate,5 Vacancy,R,"KAMAKA, Joe",135,35,120,290
